EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2011;G;7;76;760;760048;Fondo  Cohesión Comarcal;Fondo de Cohesión Comarcal
2011;G;7;76;760;760049;Desarr. Alt. Com. Mineras;Desarrollo Alternativo de las Comarcas Mineras
2011;G;7;76;760;760050;Consultorios Loc. Aytos;Consultorios Locales. Ayuntamientos
2011;G;7;76;760;760051;Fondo Supresión  Barreras;Transferencias a Corporaciones Locales - Fondo para la Supresión de Barreras Arquitectónicas
2011;G;7;76;760;760052;Conv. D.P.T. Plan Mijares;Convenio con la Diputación Provincial de Teruel Ob
2011;G;7;76;760;760053;Actuac. de abastecimiento;Actuaciones de abastecimiento
2011;G;7;76;760;760054;Plan del Agua;Plan del Agua
2011;G;7;76;760;760055;Conv. Huesca y Teruel;Convenios con las ciudades de Huesca y Teruel
2011;G;7;76;760;760056;Coop. Deleg. Terr. Huesca;Actuaciones de cooperación específica de la Delegación Territorial de Huesca
2011;G;7;76;760;760057;Coop. Deleg. Terr. Teruel;Actuaciones de cooperación específica de la Delegación Territorial de Teruel
2011;G;7;76;760;760058;Com.Cinca Medio Res.Fonz;Administración Comarcal Cinca Medio - Construcción Residencia para Mayores en Fonz
2011;G;7;76;760;760059;Infraestructuras Municip.;Infraestructuras Municipales
2011;G;7;76;760;760060;Subv.Dllo Infraestr.Turís;Subvenciones para el desarrollo de Infraestraestructuras Turísticas
2011;G;7;76;760;760061;Ayto.Huesca M.Pedag.Arag.;Ayuntamiento de Huesca - Museo Pedagógico de Aragón
2011;G;7;76;760;760062;Conv. Errad.Violenc.Gén.;Convenios programa de prevención y erradicación de la violencia de género
2011;G;7;76;760;760063;Plan 06-08 Reh.Viv.Alquil;Plan Vivienda 2006-2008 Rehabilitación Vivienda para Alquiler
2011;G;7;76;760;760064;Áreas Plan 06-08 Urbaniz.;Áreas Rehabilitación Integral Plan 2006-2008 Urbanización
2011;G;7;76;760;760065;Vertebr. territ. y social;Actuaciones de cooperación específica para la vertebración territorial y social
2011;G;7;76;760;760066;Actuac. de saneamiento;Actuaciones de saneamiento
2011;G;7;76;760;760067;Const.Pista Hielo Jaca;Construcción de la pista de hielo en Jaca - Festival Olímpico Pirineos
2011;G;7;76;760;760068;Dllo Soc-Econ.zonas ENP's;Desarrollo socioeconómico en zonas de influencia de Espacios Naturales Protegidos
2011;G;7;76;760;760069;Mejora Carreteras Locales;Mejora de Carreteras Locales
2011;G;7;76;760;760070;Conv. parque nac. Ordesa;Convenios en la zona de influencia psocioeconómica del Parque Nacional de Ordesa
2011;G;7;76;760;760071;Creac. nuevos esp.proteg.;Creación nuevos espacios naturales protegidos
2011;G;7;76;760;760072;Inst.Deportivas Ay.Monzón;Instalaciones Deportivas Ayuntamiento Monzón
2011;G;7;76;760;760073;Prog.Viv.Vacía Alquil Soc;Programa Vivienda Vacía en Alquiler Social
2011;G;7;76;760;760074;Dot. ARI s/enmienda Parla;Dotación para nuevos ARI según enmienda parlamentaria
2011;G;7;76;760;760075;Finac. Invers.Supramunic.;Financiación de inversiones supramunicipales
2011;G;7;76;760;760076;Puesta marcha actv. comar;Puesta en marcha y funcionamiento de la organización y actividades de las Comarcas
2011;G;7;76;760;760077;Subv. Área Inf. P.Nac.Ord;Subvenciones Área de Influencia Socioeconómica del Parque Nacional Ordesa
2011;G;7;76;760;760078;Subv.Invers. EELL M.Ambie;Subvenciones para inversiones a Entidades Locales en materia de Medio Ambiente
2011;G;7;76;760;760079;Ap. despl.Telecom B.Ancha;Apoyo al despliegue de telecomunicaciones en banda ancha
2011;G;7;76;760;760080;Fmto. Reduc. Gases Ef.Inv;Fomento de la reducción de gases de efecto invernadero
2011;G;7;76;760;760081;Educación Infantil;Educación Infantil
2011;G;7;76;760;760082;Ampl. Ctros atenc.depend.;Ampliación y reforma de centros de atención a la dependencia
2011;G;7;76;760;760083;Asesoramiento Urbanístico;Servicios Asesoramiento Urbanístico
2011;G;7;76;760;760084;Archivos y Museos Munic.;Archivos y Museos Municipales
2011;G;7;76;760;760085;DP Teruel P.E. TERUEL;Diputación Provincial de Teruel. PLAN ESPECIAL TERUEL
2011;G;7;76;760;760086;Invers. Ctros Serv.Soc.;Inversiones en Centros de Servicios Sociales
2011;G;7;76;760;760087;Conv. Col. D. Prov.  Agua;Convenios Colaboración Dip. Provinciales actuaciones rel. con el agua
2011;G;7;76;760;760088;Oficde Gestión-Ventan ARI;Oficinas de Gestión-Ventanillas en ARIS
2011;G;7;76;760;760089;Ay. infra. afec. m.cebra;Ayudas para infrestructuras afectadas por el mejillón cebra
2011;G;7;76;760;760090;Parque metropolitano Zar.;Parque metropolitano Zaragoza
2011;G;7;76;760;760091;Azud río Ebro;Azud río Ebro Convenio EXPO 2008
2011;G;7;76;760;760092;Restauración de castillos;Restauración de Castillos
2011;G;7;76;760;760093;Act. materia infr. hidr.;Actuaciones en materia de infraestructuras hidráulicas
2011;G;7;76;760;760094;Subv. mat. institucional;Subvenciones en materia institucional
2011;G;7;76;760;760095;Fomento part. ciudadana;Fomento de la participación ciudadana
2011;G;7;76;760;760096;Plan des. sost. Comarcas;Plan desarrollo sostenible comarcas
2011;G;7;76;760;760097;Act. Plan Integral Agua;Actuaciones Plan Integral del Agua
2011;G;7;76;760;760098;Conv.Ayt.Zgz. Psiquiatric;Convenio con el Ayuntamiento de Zaragoza para Equipamiento Esquinas del Psiquiatrico
2011;G;7;76;760;760099;Prom.Mov. Juv. RAAJ;Promoción de movilidad juvenil en la Red Aragonesa de Albergues Juveniles
2011;G;7;76;760;760100;Rehab.Edif.Públicos Resid;Ayudas Rehabilitación Edificios Públicos Residenciales
2011;G;7;76;760;760101;Conv. Com. Des Sos Rural;Convenio Comarcas Desarrollo Sostenible Medio Rural
2011;G;7;76;760;760102;Financ. Tranvía Zaragoza;Financiación de la línea de tranvía Norte-Sur de Zaragoza
2011;G;7;76;760;760103;P.vivienda 2009-2012.Chab;P.vivienda 2009-2012.Ayuda para la erradicación del chabolismo
2011;G;7;76;760;760104;Conv.EELL Dllo. Sostenib.;Convenios con EE.LL. Desarrollo Sostenible
2011;G;7;76;760;760105;RED OFICINAS AT.CIUDADANO;RED OFICINAS INTEGRADAS DE ATENCION AL CIUDADANO
2011;G;7;76;760;760106;Ley Des. Rural Sostenible;Ley 45/2007 Desarrollo Rural Sostenible
2011;G;7;76;760;760107;Restauración Pat. Inmuebl;Restauración del Patrimonio Inmueble
2011;G;7;76;760;760108;Rest.Patrimon.Urbanistico;Restauración Patrimonio Urbanístico
2011;G;7;76;760;760109;Proy. P. D. Sostenible R.;Proyecto Piloto Desarrollo Sostenible Medio Rural
2011;G;7;76;760;760110;Rehab.aislada.REVA Aytos;Rehabilitación aislada. REVA Ayuntamientos Plan 2005-2008
2011;G;7;76;760;760111;Conv. Infr. Infantil y Pr;Convenios Infraestructuras Educación Infantil y Pr
2011;G;7;76;760;760112;Conv. Infr. Sec. y FP;Convenios Infraestructuras Educación Sec y FP
2011;G;7;76;760;760113;Infra.educación ambiental;Infraestructuras para educación ambiental
2011;G;7;76;760;760114;P.Comarcal DRS;Planes Comarcales de desarrollo rural sostenible
2011;G;7;77;770;770001;Apoyo a Empr Aragonesas;Apoyo a Empresas Aragonesas
2011;G;7;77;770;770002;Alojamiento Temporeros;Subvenciones para Alojamiento Temporeros (Decreto 43/2000)
2011;G;7;77;770;770003;Ay.Acces.V.L.R.;Ayudas accesibilidad vehículos líneas regulares viajeros
2011;G;7;77;770;770004;Renovac.Vehíc.Líneas Reg.;Ayudas a la Renovación de Vehículos de Líneas Regulares de Viajeros
2011;G;7;77;770;770005;Ayud.Perman.Frutos Secos;Ayuda permanente a los Frutos Secos
2011;G;7;77;770;770006;Medidas Agroambientales;Medidas Agroambientales
2011;G;7;77;770;770007;Mejora Compet.Agrar.Pdr.;Mejora Competitividad Agraria. Programa de Desarrollo Rural
2011;G;7;77;770;770008;Plan Reestructurac.Viñedo;Plan de Reestructuración del Viñedo
2011;G;7;77;770;770009;Progr.Abandono Prod.Leche;Programa Abandono Producción Lechera
2011;G;7;77;770;770010;Programa Apícola;Programa Apícola
2011;G;7;77;770;770011;Agrupac.Product.Agrarios;Agrupaciones de Productores Agrarios
2011;G;7;77;770;770012;Apoyo a Industr.Agroalim.;Apoyo a Industrias Agroalimentarias
2011;G;7;77;770;770013;Financiac.Asociac.Agrario;Financiación del Asociacionismo Agrario
2011;G;7;77;770;770014;Fomento Comercialización;Fomento de la Comercialización de Productos Agrarios y Alimentarios
2011;G;7;77;770;770015;Dllo Contratos Agrarios;Desarrollo de los Contratos Agrarios
2011;G;7;77;770;770016;Fondo Programa I.F.O.P.;Fondo Programa Instrumento Financiero de Orientación Pesquera
2011;G;7;77;770;770017;Apoyo ADS;Apoyo al Programa Sanitario de las Agrupaciones de Defensa Sanitaria
2011;G;7;77;770;770018;Apoyo  A.T.R.I.A.S.-LI;Apoyo a Agrupaciones para Tratamientos Integrados
2011;G;7;77;770;770019;Apoyo Equipam.Ganaderos;Apoyo a Equipamientos Ganaderos
2011;G;7;77;770;770020;Ayudas a la Ganadería;Ayudas a la Ganadería
2011;G;7;77;770;770021;Control Oficial Lechero;Control Oficial de Rendimiento Lechero
2011;G;7;77;770;770022;Fom.Ganad.Extensiva Autoc;Fomento a la Ganadería Extensiva  Autóctona
2011;G;7;77;770;770023;Errad. enferm.animales;Indemnización para la.erradicación.de enfermedades  y sacrificio de   animales
2011;G;7;77;770;770025;Lucha C/Agentes Nocivos;Lucha Contra Agentes Nocivos
2011;G;7;77;770;770026;Progr.Calidad de la Carne;Programa de Calidad de la Carne
2011;G;7;77;770;770027;Pro.Mejora Calidad  Leche;Programa de Mejora de la Calidad de la Leche
2011;G;7;77;770;770029;Red Experimental Agraria;Apoyo a la Red Experimental Agraria
2011;G;7;77;770;770030;Asistencia Gestion Explot;Asistencia a la Gestión de Explotaciones
2011;G;7;77;770;770031;Recup. heladas 2001;Recuperación producida por las heladas del año 2001
2011;G;7;77;770;770032;Cese Anticipado;Cese Anticipado
2011;G;7;77;770;770033;Forestación Tierras Agr.;Ayudas a la Forestación de Tierras Agrícolas
2011;G;7;77;770;770034;Incorp.Jóvenes Agricult.;Incorporación de Jóvenes Agricultores
2011;G;7;77;770;770035;Indemnizac Compens.Básica;Indemnización Compensatoria a Explotaciones en Zonas Desfavorecidas
2011;G;7;77;770;770036;Moderniz.Explotaciones;Modernización de Explotaciones
2011;G;7;77;770;770037;Modernización de Regadíos;Modernización de Regadíos
2011;G;7;77;770;770038;P.E.B.E.A.;Plan Estratégico del Bajo Ebro Aragonés
2011;G;7;77;770;770039;Primas Seguros Agrarios;Primas Seguros Agrarios
2011;G;7;77;770;770040;Programas Leader;Programa Iniciativa Comunitaria Leader
2011;G;7;77;770;770041;P.R.O.D.E.R.;Programas de Diversificación Económica Rural
2011;G;7;77;770;770042;Convenios S.E.P.E.S.;Convenios de la Sociedad Estatal de Promoción y Equipamiento del Suelo
2011;G;7;77;770;770043;Plan Consol.Competit.PYME;Plan de Consolidación de la Competitividad de la P
2011;G;7;77;770;770045;Subv.Inv.Pr.Y Mejor.Comp.;Subvenciones para Inversiones en Productividad y Mejora de la Competitividad
2011;G;7;77;770;770046;Plan Auton.De Gasoductos;Plan Autonómico de Gasoductos
2011;G;7;77;770;770047;Elec.Rural, Ah y Div Ener;Electrificación Rural,Ahorro y Diversificación Energética y  Fomento  de las  Energías Renovables
2011;G;7;77;770;770048;Minería no Energética;Subvenciones a la Minería no Energética
2011;G;7;77;770;770049;Subv. Calidad Comercio;Subvenciones a la Calidad del Comercio
2011;G;7;77;770;770050;Subv. Innovacion Comercio;Subvenciones para Innovación del Comercio
2011;G;7;77;770;770051;Subv.Inver Comercio Empr.;Subvenciones para Inversión en Comercio Realizada por las Empresas
2011;G;7;77;770;770052;Invers.Empresas Artesanas;Subvenciones para Inversión en Empresas Artesanas
2011;G;7;77;770;770053;Modern.Y Mej.Calid.Tur.;Plan de Modernización y Mejora de la Calidad Turística
2011;G;7;77;770;770054;Acciones Sdad Información;Acciones Sociedad de la Información
2011;G;7;77;770;770055;Montes Particulares;Subvenciones en Montes Particulares de Privados. Decreto 228/2004
2011;G;7;77;770;770056;D 228/2004 Part. M.Natur.;Aplicación del Decreto 228/2004. Particulares. Subvenciones en Materia de Medio Natural y Desarrollo Sostenible
2011;G;7;77;770;770057;Progr.Medidas Agroambient;Programa Medidas Agroambientales
2011;G;7;77;770;770058;Subv.daños Fauna;Subvenciones daños Fauna
2011;G;7;77;770;770059;Subv.En Conserv. Especies;Subvenciones en Conservación de Especies
2011;G;7;77;770;770060;Inversiones en Empresas;Convocatoria Anual Subvenciones Reguladas Por Decreto 228/2004, Dirigidas a Empresas para la Minimización de Residuos, Emisiones a la Atmósfera y otros Vertidos Industriales
2011;G;7;77;770;770061;Inver. Empresas Ganaderas;Convocatoria Anual Subvenciones Reguladas Por Decreto 228/2004, Dirigidas Al Sector Ganadero para Adaptación de Sus Instalaciones a la Ley 16/2002  de Prevención y Contriol Integrado de la Contaminación
2011;G;7;77;770;770062;Inv. en Calidad Ambiental;Convocatoria Anual Subvenciones Reguladas Por Decreto 228/2004, Dirigidas a  Empresas para la Ejecución de Inversiones Dirigidas a la Mejora de la Gestión Medioambiental
2011;G;7;77;770;770064;Cooperat.Y Ss.Ll.Mujeres;Subvenciones a Cooperativas y Sociedades Laborales de Mujeres
2011;G;7;77;770;770066;Activos Fijos Empr.Inserc;Subvención de Inversiones en Activos Fijos de Empresas de Inserción.
2011;G;7;77;770;770067;Cooperativas y SS.LL.;Subvenciones de Capital a Cooperativas y Sociedade
2011;G;7;77;770;770068;Renov. parque tractores;Renovación del parque de tractores
2011;G;7;77;770;770069;Ayudas paliar adv.climát.;Ayudas para paliar daños producidos por adversidades climáticas
2011;G;7;77;770;770070;Trazab. Sctor Hortofrutíc;Trazabilidad del Sector Hortofrutícola
2011;G;7;77;770;770071;Concentración parcelaria;Concentración parcelaria y ordenación de explotaciones
2011;G;7;77;770;770072;Mej Efic.Energ.Maq.Agrico;Mejora Eficiencia Energética en el uso Maquinaria
2011;G;7;77;770;770073;Apoy.Fomento Calidad;Apoy. Fomento  Calidad y Prom.Prod.Agroalim.Artesa
2011;G;7;77;770;770074;Ayudas minimis (gasóleo);Ayudas minimis (gasóleo)
2011;G;7;77;770;770075;Concurs. razas puras;Concursos y subastas de razas puras
2011;G;7;77;770;770076;Reconv. plantac. frutícol;Reconversión de plantaciones frutícolas
2011;G;7;77;770;770077;Subv. Área Inf. P.Nac.Ord;Subvenciones Área de Influencia Socioeconómica del Parque Nacional Ordesa
2011;G;7;77;770;770078;Conv. Autotaxi Expogua;Convenio  Autotaxi-Expogua 2008
2011;G;7;77;770;770079;Fto activ. ec. reciclado;Subvenciones en materia de fomento de la actividad económica de reciclado
2011;G;7;77;770;770080;Ord. y fmto Sctor Equino;Ordenación y fomento del Sector Equino
2011;G;7;77;770;770081;Fmto. Reduc. Gases Ef.Inv;Fomento de la reducción de gases de efecto invernadero
2011;G;7;77;770;770082;Selec Genetic. EET ovino;Selección genética para resistencia EET en ovino
2011;G;7;77;770;770083;Subv. inv. moder.innov.;Subvenciones para inversiones, modernización e innovación. comercio
2011;G;7;77;770;770084;LEADER 2007-2013;LEADER 2007-2013 prog. 5311
2011;G;7;77;770;770085;Ayudas gripe aviar;Ayudas avicultura gripe aviar
2011;G;7;77;770;770086;Aydas equip infraest tran;Ayudas equipamientos e infraestructuras del transporte
2011;G;7;77;770;770087;Subv. intereses sequía;Subvenciones intereses préstamos sequía
2011;G;7;77;770;770088;Convenio cooperativas;Convenio cooperativas
2011;G;7;77;770;770089;Subv. asesor. explot. agr;Subvenciones asesoramiento explotaciones agrarias
2011;G;7;77;770;770090;Subv. cont. cadav. animal;Subvenciones contenedores recogida cadáveres animales
2011;G;7;77;770;770091;Act. mat. planif. hidrául;Actuaciones materia planificación hidráulica
2011;G;7;77;770;770092;Consol. Regadíos P. Agua;Consolidación Regadíos compromisos Pacto del Agua
2011;G;7;77;770;770093;Ay. daños inund. marzo 07;Ayudas para daños producidos por inundaciones marzo 2007
2011;G;7;77;770;770094;Conv.restaur. patri.cultu;Convenio MAPA-DGA-CAI restauración patrimonio cultural
2011;G;7;77;770;770095;Compensación daños osos;Compensación explotaciones ganaderas daños producidos por osos
2011;G;7;77;770;770096;Apoyo a los prod. tomate;Apoyo a los productores de tomate
2011;G;7;77;770;770097;Fondo Programa FEP;Fondo Programa FEP
2011;G;7;77;770;770098;Fomento estruc. aso.agra.;Fomento estructuras asociativas agrarias
2011;G;7;77;770;770099;Proy. demo Tec. Agraria;Proyectos de demostración de Tecnología Agraria
2011;G;7;77;770;770100;Subv. intereses exp.ganad;Subvenciones intereses explotaciones ganaderas por incremento del precio del cereal
2011;G;7;77;770;770101;Fomento Prod. R Autóctona;Fomento Producción de Razas Autóctonas
2011;G;7;77;770;770102;Fomento Sect. Ovino-Capri;Fomento Sectores Ovino y Caprino
2011;G;7;77;770;770103;Ay. Gest. Subp. Orig Anim;Ayudas a la Gestión de Subproductos de Origen Animal
2011;G;7;77;770;770104;Mejora Gest. Medio. D.Por;Mejora de Gestión Medioambiental de Deyecciones Porcinas
2011;G;7;77;770;770105;Apoyo Gan. Extensiva Mont;Apoyo Ganadería Extensiva de Montaña
2011;G;7;77;770;770106;Ay.  Asoc Prot. Animales;Ayudas a  Asociaciones Protectoras de Animales
2011;G;7;77;770;770107;Apoyo Sector Automoción;Apoyo al Sector de la Automoción
2011;G;7;77;770;770108;Ayudas biodig.purines;Ayudas a expot. ganaderas por biodigestión purines
2011;G;7;77;770;770109;Cancelación prest. insolv;Cancelación préstamos por insolvencias
2011;G;7;77;770;770110;Ayuda teatro y danza;Subvenciones  infr.cult.empresas.Ayudas al teatro y  danza
2011;G;7;77;770;770111;Ayudas a la musica;Subvenciones infr.cult.empresas.Ayudas a la música
2011;G;7;77;770;770112;Des.Sostenible M.Rural;Desarrollo sostenible del medio rural
2011;G;7;77;770;770113;Convenios Acuaebro;Convenios Acuaebro
2011;G;7;77;770;770114;Prog Des.Rural Sostenible;Programa Desarrollo Rural Sostenible
2011;G;7;77;770;770115;Red Aragonesa D. Rural;Red Aragonesa de Desarrollo Rural
2011;G;7;77;770;770116;Subv. infr. deport. empre;Subv. infr. deport. empresas. Ayudas al deporte
2011;G;7;77;770;770117;Infraestruct. empr. cult.;Infraestructuras para empresas culturales
2011;G;7;77;770;770118;Rehab. Infraest. Rurales;Rehabilitación de Infraestructuras Rurales
2011;G;7;77;770;770119;Ay. prod. integ. guisante;Ayudas a la producción integrada del guisante
2011;G;7;77;770;770120;P.Comarcal DRS;Planes Comarcales de desarrollo rural sostenible
2011;G;7;77;770;770121;Plan Agroam. Ganad.Exten.;Plan Apoyo Agroambiental Ganadería Extensiva
2011;G;7;78;780;780001;Subvenciones directas;Subvenciones directas
2011;G;7;78;780;780002;Comunidades Arag del Ext;Ayudas a Comunidades Aragonesas del Exterior
2011;G;7;78;780;780003;Ayudas Protección Civil;Ayudas de Protección Civil
2011;G;7;78;780;780004;Ayuda Paises Mas Desfav.;Ayudas para Países más Desfavorecidos
2011;G;7;78;780;780005;Ayudas Interreg III 00-09;Ayudas en el Marco de la Iniciativa Comunitaria Interreg III para el Periodo 2000-2008 (Feder)
2011;G;7;78;780;780006;Plan Vivienda 1998-2001;Plan de Vivienda 1998-2001. Promoción Privada
2011;G;7;78;780;780007;Plan Vivienda 2002-2005;Plan de Vivienda 2002-2005. Promoción Privada
2011;G;7;78;780;780008;Plan Viv.02-05 Ar.Urb.Pri;Plan de Vivienda 2002-2005 en Áreas Urbanas Prioritarias
2011;G;7;78;780;780009;Pl.Viv 02-05. Sub. 4% Iva;Plan de Vivienda 2002-2005. Promoción Pública.Subvenciones 4%(Iva)
2011;G;7;78;780;780010;Áreas Rehabilit.2002-2005;Áreas de Rehabilitación Integral 2002-2005
2011;G;7;78;780;780011;Act. Rehab. Ent. Sociales;Actuaciones de Rehabilitación por Entidades de Carácter Social
2011;G;7;78;780;780012;Conv.Rehab.Funcional Viv.;Convenio para la Rehabilitación Funcional de Edificios de Viviendas
2011;G;7;78;780;780013;Lesiones Estructurales;Convenio de Lesiones Estructurales de Edificios y otras Patologías
2011;G;7;78;780;780014;Plan Vivienda 1996-1999;Plan de Vivienda 1996-1999
2011;G;7;78;780;780015;Plan Vivienda 1998-2001;Plan de Vivienda 1998-2001
2011;G;7;78;780;780016;Plan Vivienda 2002-2005;Plan de Vivienda 2002-2005
2011;G;7;78;780;780017;Mej.Aceite Oliva Ins.Lab;Mejora de la Producción del Aceite de Oliva: Instalación de Laboratorios
2011;G;7;78;780;780018;Apoyo Promoción Genérica;Apoyo a la Promoción Genérica de Productos Agroalimentarios
2011;G;7;78;780;780019;Apoyo Tec. Competitividad;Apoyo a Actividades Técnicas para la Mejora de la Competitividad del Sector Agroalimentario
2011;G;7;78;780;780020;Apoyo Asociaciones Téc.;Apoyo a Asociaciones Técnicas
2011;G;7;78;780;780021;Apoyo Red Desarrollo Rur.;Apoyo a la Red de Desarrollo Rural
2011;G;7;78;780;780022;Subv. Ind Com y Turismo;Subv. Varias Áreas Industria, Comercio y Turismo
2011;G;7;78;780;780023;Subv.Funcion.Serv.Paed;Subvenciones para  Funcionamiento del Servicio del Programa de Atención a Emprendedores en Su Domicilio
2011;G;7;78;780;780024;Seg.Ind.Y R.Electr.Antig.;Promoción de la Seguridad Industrial y Renovación de las Instalaciones Eléctricas Antiguas
2011;G;7;78;780;780025;Acc.Innov.Y Mejora Comp.;Subvenciones para Acciones Innovadoras y Mejora de la Competitividad
2011;G;7;78;780;780026;Elec.Rural, Ah.Y Div.Ener;Electrificación Rural,Ahorro y Diversificación Energética y  Fomento  de las  Energías Renovables
2011;G;7;78;780;780027;Apoyo a Ent Inver.Minería;Apoyo a Entidades para Inversiones en Minería
2011;G;7;78;780;780028;Subv.Inver Asoc.Artesania;Subvenciones para Inversión de Asociaciones de Artesanía
2011;G;7;78;780;780029;Subv.Inver Comercio Asoc.;Subvenciones para Inversión en Comercio Realizada por las Asociaciones
2011;G;7;78;780;780030;Subv.Inver Inst.Feriales;Subvenciones para Inversión de Instituciones Feriales
2011;G;7;78;780;780031;Modern.y mejora Cal.Turís;Plan de Modernización y mejora de la Calidad Turística
2011;G;7;78;780;780032;Hospital San Juan de Dios;Hospital San Juan de Dios
2011;G;7;78;780;780033;Promoción del Consumo;Promoción del Consumo
2011;G;7;78;780;780034;Prev.Asis y Reins.Drogas;Prevención, asistencia y reinserción social en materia de Drogodependencias
2011;G;7;78;780;780035;Acciones Sdad Información;Acciones Sociedad de la Información
2011;G;7;78;780;780036;Subv.a Asoc.Culturales;Subvenciones a Asociaciones Culturales
2011;G;7;78;780;780037;Archivos,Museos Priv.Sist;Archivos y Museos Privados Sistemas
2011;G;7;78;780;780038;Prom.Mov. Juv. RAAJ;Promoción de movilidad juvenil en la Red Aragonesa de Albergues Juveniles
2011;G;7;78;780;780039;Plan Rest. Patrimonio;Plan de Restauración del Patrimonio Mueble e Inmueble
2011;G;7;78;780;780040;Convenio Stadium Biatlon;Convenio Stadium Biatlon
2011;G;7;78;780;780041;Convenio Feder.Arag.Tenis;Convenio con la Federación Aragonesa de Tenis para cubrimiento de las Pistas
2011;G;7;78;780;780042;G.P.Gob.Aragón Atletismo;Gran Premio Gobierno de Aragón de Atletismo
2011;G;7;78;780;780043;II Plan Refugios Montaña;II Plan de Refugios de montaña de Aragón
2011;G;7;78;780;780044;Plan Inst.Dep.Interés Fed;Plan de Instalaciones Deportivas de Interés Federativo
2011;G;7;78;780;780045;Fto.Invers.Ambientales;Fomento en Inversiones Ambientales dirigidas a la Conservación, mejora y calidad del Medio Ambiente en Aragón
2011;G;7;78;780;780046;Sub.Decreto 228/2004 ESIL;Subvenciones para la conservación, mejora y calidad del Medio Ambiente
2011;G;7;78;780;780047;D 228/04 ESIL Mn Y Ds;Aplicación del Decreto 228/2004. Entidades sin ánimo de Lucro. Subvenciones en materia de Medio Natural y Desarrollo Sostenible
2011;G;7;78;780;780048;Invers Asoc. Ganaderas;Convocatoria anual Subvenciones reguladas por Decreto 228/2004 dirigidas a Asociaciones Ganaderas para la ejecución de inversiones relativas al transporte, distribución y tratamiento de deputación de estiércole
2011;G;7;78;780;780049;Inver. Medioambientales;Convocatoria anual Subvenciones reguladas por Decreto 228/2004, dirigidas a Asociaciones para la realización de Inversiones para Formación, Difusión y Sensibilización Ambiental
2011;G;7;78;780;780050;Fmto. Inv. mej.gest.amb.;Fomento de inversiones para la mejora de la Gestión Ambiental
2011;G;7;78;780;780051;Ayudas en Infr. a Asoc.;Ayudas en Infraestructuras a Asociaciones
2011;G;7;78;780;780052;Pytos.Juventud,Aso.y Ent.;Proyectos de Juventud, de Asociaciones y Entidades
2011;G;7;78;780;780053;Subv. Promoc.Dllo Económ;Subvenciones para Promoción y Desarrollo Económico
2011;G;7;78;780;780054;Programas Europeos;Programas Europeos
2011;G;7;78;780;780055;Estruc.Form. Agentes.Soc.;Estructuras Formativas Agentes Sociales
2011;G;7;78;780;780056;Prog.Apoyo Equip.Atenc.Pr;Programa apoyo Equipos Atención Primaria
2011;G;7;78;780;780057;Invers. Ctros Serv.Soc.;Inversiones en Centros de Servicios Sociales
2011;G;7;78;780;780058;Formación Técnicos Espec.;Formación de Técnicos Especialistas
2011;G;7;78;780;780059;Vertebr. territ. y social;Actuaciones de cooperación específica para la vert
2011;G;7;78;780;780060;Fondo Supresión  Barreras;Fondo para supresión de barreras arquitectónicas
2011;G;7;78;780;780061;Implant. tecnolog. hidróg;Apoyo implantación nuevas tecnologías - Hidrógeno
2011;G;7;78;780;780062;C. Tecn. Jaca y Benasque;Centros de Tecnificación de Jaca y Benasque
2011;G;7;78;780;780063;Prog.Igual.Oportun.M/H;Programas Igualdad de Oportunidades Mujeres/Hombre
2011;G;7;78;780;780064;Plan 06-08 Ces.Viv.Alquil;Plan Vivienda 2006-2008 Cesión Vivienda para Alquiler
2011;G;7;78;780;780065;Plan 06-08 Renta Alquiler;Plan Vivienda 2006-2008 Renta de Alquiler
2011;G;7;78;780;780066;Áreas Plan 06-08 Reh.Viv.;Áreas de Rehabilitación Integral Plan 2006-2008 Re
2011;G;7;78;780;780067;Plan 06-08 Rehab. Viviend;Plan Vivienda 2006-2008 Rehabilitación de Viviendas
2011;G;7;78;780;780068;Plan 06-08 Rehab. Edif.;Plan Vivienda 2006-2008 Rehabilitación  de Edificios
2011;G;7;78;780;780069;Áreas Plan 06-08 Reh.Edif;Áreas Rehabilitación Plan 2006-2008 Reh.Edificios
2011;G;7;78;780;780070;Subv. de restaur. HABITAT;Subvenciones de restauración HABITAT
2011;G;7;78;780;780071;Plan 06-09 Viv. Construid;Plan Vivienda 2006-2009  Vivienda Construida
2011;G;7;78;780;780072;Dllo Soc-Econ.zonas ENP's;Desarrollo socioeconómico de las zonas de influencia de ENP's
2011;G;7;78;780;780073;Jorn. semana carretera 06;Jornadas Semana de la Carretera 2006
2011;G;7;78;780;780074;Hnos.Franc.C.B. CS.Lorenz;Hermanos Franciscanos de la Cruz Blanca - Construcción residencia para personas dependientes en Huesca (Casa San Lorenzo)
2011;G;7;78;780;780075;F. ADEMA constr.Ctro día;A la Asociación Aragonesa  de Esclerosis Múltiple para la construcción de un Centro de Día para personas con esclerosis múltiple en Zaragoza
2011;G;7;78;780;780076;Jaca 2014;Jaca 2014
2011;G;7;78;780;780077;Rep.Daños Viv.Desb.Ebro;Reparación de daños en viviendas por desbordamiento del río Ebro
2011;G;7;78;780;780078;Fundación Beulas;Fundación Beulas
