Profitcenter;Sachkonto;S/H;costs;earnings;Periode;Jahr
102000103;94000001;S;10.227,75;;13;2016
102000103;94000002;H;;113,75;1;2016
102000103;94000002;S;5.618,77;;1;2016
102000103;94000002;S;5.497,67;;2;2016
102000103;94000002;H;;111,33;2;2016
102000103;94000002;H;;135,87;3;2016
102000103;94000002;S;6.614,83;;3;2016
102000103;94000002;H;;76,94;4;2016
102000103;94000002;S;3.617,09;;4;2016
102000103;94000002;H;;0,85;5;2016
102000103;94000002;S;4.264,88;;5;2016
102000103;94000002;H;;2,53;6;2016
102000103;94000002;S;6.615,08;;6;2016
102000103;94000002;H;;2,82;7;2016
102000103;94000002;S;5.805,22;;7;2016
102000103;94000002;H;;3,19;8;2016
102000103;94000002;S;5.461,04;;8;2016
102000103;94000002;S;5.911,90;;9;2016
102000103;94000002;H;;2,63;9;2016
102000103;94000002;H;;3,00;10;2016
102000103;94000002;S;6.881,32;;10;2016
102000103;94000002;H;;5,09;11;2016
102000103;94000002;S;6.603,37;;11;2016
102000103;94000002;H;;2,94;12;2016
102000103;94000002;S;10.557,63;;12;2016
102000103;94000002;H;0,42;;13;2016
102000103;94000002;S;17.291,15;;13;2016
102000103;94000003;S;8.222,34;;1;2016
102000103;94000003;S;3.104,13;;2;2016
102000103;94000003;S;1.966,89;;3;2016
102000103;94000003;S;8.583,76;;4;2016
102000103;94000003;S;11.216,26;;5;2016
102000103;94000003;S;6.369,93;;6;2016
102000103;94000003;S;3.033,46;;7;2016
102000103;94000003;S;5.003,14;;8;2016
102000103;94000003;S;11.614,48;;9;2016
102000103;94000003;S;3.059,58;;10;2016
102000103;94000003;S;3.338,24;;11;2016
102000103;94000003;S;4.148,43;;12;2016
102000103;94000005;H;;57.949,54;1;2016
102000103;94000005;S;19.111,81;;1;2016
102000103;94000005;H;;52.200,16;2;2016
102000103;94000005;S;13.217,09;;2;2016
102000103;94000005;H;;79.067,42;3;2016
102000103;94000005;S;14.391,81;;3;2016
102000103;94000005;H;;48.152,26;4;2016
102000103;94000005;S;1,37;;4;2016
102000103;94000005;S;4,27;;5;2016
102000103;94000005;H;;55.661,73;5;2016
102000103;94000005;H;;115.396,27;6;2016
102000103;94000005;S;3,09;;6;2016
102000103;94000005;H;;50.001,28;7;2016
102000103;94000005;S;1,37;;7;2016
102000103;94000005;H;;55.920,50;8;2016
102000103;94000005;S;1,05;;8;2016
102000103;94000005;H;;140.960,81;9;2016
102000103;94000005;S;4,44;;9;2016
102000103;94000005;H;;98.721,06;10;2016
102000103;94000005;S;5,33;;10;2016
102000103;94000005;H;;82.062,62;11;2016
102000103;94000005;S;3,78;;11;2016
102000103;94000005;S;;0,71;12;2016
102000103;94000005;H;;134.040,32;12;2016
102000103;94000005;H;;334.040,51;13;2016
102000103;94000011;H;;51,45;1;2016
102000103;94000011;S;2.353,78;;1;2016
102000103;94000011;H;;12,63;2;2016
102000103;94000011;S;281,74;;2;2016
102000103;94000011;H;;12,50;3;2016
102000103;94000011;S;273,96;;3;2016
102000103;94000011;H;;11,73;4;2016
102000103;94000011;S;250,87;;4;2016
102000103;94000011;H;;6,84;5;2016
102000103;94000011;S;246,23;;5;2016
102000103;94000011;H;;5,38;6;2016
102000103;94000011;S;189,51;;6;2016
102000103;94000011;S;874,35;;7;2016
102000103;94000011;H;;5,59;7;2016
102000103;94000011;H;;6,07;8;2016
102000103;94000011;S;210,54;;8;2016
102000103;94000011;H;;5,20;9;2016
102000103;94000011;S;206,08;;9;2016
102000103;94000011;H;;6,22;10;2016
102000103;94000011;S;212,26;;10;2016
102000103;94000011;H;;11,58;11;2016
102000103;94000011;S;1.578,69;;11;2016
102000103;94000011;H;;7,29;12;2016
102000103;94000011;S;;80,52;12;2016
102000103;94000011;H;;11,25;13;2016
102000103;94000011;S;22.532,23;;13;2016
102000103;94000015;S;12.877,38;;1;2016
102000103;94000015;H;;278,53;1;2016
102000103;94000015;H;;242,69;2;2016
102000103;94000015;S;11.528,08;;2;2016
102000103;94000015;H;;442,68;3;2016
102000103;94000015;S;16.634,86;;3;2016
102000103;94000015;H;;472,39;4;2016
102000103;94000015;S;18.780,49;;4;2016
102000103;94000015;S;9.834,63;;5;2016
102000103;94000015;S;15.835,23;;6;2016
102000103;94000015;S;7.914,93;;7;2016
102000103;94000015;S;31.495,40;;8;2016
102000103;94000015;S;20.542,03;;9;2016
102000103;94000015;S;21.599,97;;10;2016
102000103;94000015;S;29.638,52;;11;2016
102000103;94000015;S;21.463,90;;12;2016
102000103;94000015;S;;1.003,88;13;2016
102000103;94000023;H;;478,45;1;2016
102000103;94000023;S;5.883,00;;1;2016
102000103;94000023;S;737,50;;3;2016
102000103;94000025;S;685,97;;1;2016
102000103;94000025;H;;0,78;2;2016
102000103;94000025;S;4,15;;2;2016
102000103;94000025;H;;10,13;4;2016
102000103;94000025;S;4.411,78;;4;2016
102000103;94000025;H;;31,86;5;2016
102000103;94000025;S;276,40;;5;2016
102000103;94000025;H;;1,81;6;2016
102000103;94000025;S;228,49;;6;2016
102000103;94000025;H;;8,88;7;2016
102000103;94000025;S;619,52;;7;2016
102000103;94000025;S;630,54;;9;2016
102000103;94000025;H;;12,08;10;2016
102000103;94000025;S;1.786,01;;10;2016
102000103;94000025;H;;46,52;11;2016
102000103;94000025;S;294,21;;11;2016
102000103;94000025;H;;16,04;12;2016
102000103;94000025;S;39.813,47;;12;2016
102000103;94000033;H;;37,68;1;2016
102000103;94000033;S;589,89;;1;2016
102000103;94000033;H;;37,62;2;2016
102000103;94000033;S;588,70;;2;2016
102000103;94000033;H;;37,34;3;2016
102000103;94000033;S;578,92;;3;2016
102000103;94000033;S;577,52;;4;2016
102000103;94000033;H;;37,24;4;2016
102000103;94000033;H;;29,50;5;2016
102000103;94000033;S;521,72;;5;2016
102000103;94000033;H;;29,21;6;2016
102000103;94000033;S;511,52;;6;2016
102000103;94000033;H;;29,03;7;2016
102000103;94000033;S;522,49;;7;2016
102000103;94000033;H;;28,94;8;2016
102000103;94000033;S;521,20;;8;2016
102000103;94000033;H;;28,77;9;2016
102000103;94000033;S;537,21;;9;2016
102000103;94000033;H;;29,68;10;2016
102000103;94000033;S;552,84;;10;2016
102000103;94000033;S;556,89;;11;2016
102000103;94000033;H;;29,58;11;2016
102000103;94000033;H;;29,46;12;2016
102000103;94000033;S;560,70;;12;2016
102000103;94000055;S;6,50;;10;2016
102000103;94000063;H;;2,79;1;2016
102000103;94000063;S;739,77;;1;2016
102000103;94000063;H;;5,86;2;2016
102000103;94000063;S;220,12;;2;2016
102000103;94000063;H;;49,18;3;2016
102000103;94000063;S;551,93;;3;2016
102000103;94000063;H;;49,00;7;2016
102000103;94000063;S;3.992,19;;7;2016
102000103;94000063;S;155,96;;8;2016
102000103;94000063;S;193,61;;9;2016
102000103;94000063;H;;11,02;9;2016
102000103;94000063;H;;13,16;10;2016
102000103;94000063;S;553,03;;10;2016
102000103;94000063;H;;38,38;11;2016
102000103;94000063;S;498,21;;11;2016
102000103;94000063;H;;8,37;12;2016
102000103;94000063;S;2.034,13;;12;2016
102000103;94000065;S;840,00;;3;2016
102000103;94000065;S;840,00;;6;2016
102000103;94000065;S;840,00;;9;2016
102000103;94000065;S;828,00;;12;2016
102000103;94000073;H;;8,81;1;2016
102000103;94000073;S;189,09;;1;2016
102000103;94000073;H;;2,08;2;2016
102000103;94000073;S;44,83;;2;2016
102000103;94000073;H;;5,81;3;2016
102000103;94000073;S;122,36;;3;2016
102000103;94000073;H;;5,39;4;2016
102000103;94000073;S;113,49;;4;2016
102000103;94000073;H;;1,43;5;2016
102000103;94000073;S;48,80;;5;2016
102000103;94000073;H;;6,34;6;2016
102000103;94000073;S;214,18;;6;2016
102000103;94000073;H;;1,90;7;2016
102000103;94000073;S;64,25;;7;2016
102000103;94000073;H;;3,17;8;2016
102000103;94000073;S;107,01;;8;2016
102000103;94000073;S;117,83;;9;2016
102000103;94000073;H;;3,42;9;2016
102000103;94000073;H;;5,44;10;2016
102000103;94000073;S;187,70;;10;2016
102000103;94000073;H;;3,35;11;2016
102000103;94000073;S;117,81;;11;2016
102000103;94000073;H;;6,21;12;2016
102000103;94000073;S;222,65;;12;2016
102000103;94000073;H;;0,08;13;2016
102000103;94000073;S;2,69;;13;2016
102000103;94000083;H;;55,04;1;2016
102000103;94000083;S;388,15;;1;2016
102000103;94000083;H;;46,90;2;2016
102000103;94000083;S;439,70;;2;2016
102000103;94000083;S;350,65;;3;2016
102000103;94000083;H;;23,82;3;2016
102000103;94000083;H;;15,51;7;2016
102000103;94000083;S;1.576,75;;7;2016
102000103;94000083;H;;2,95;8;2016
102000103;94000083;S;309,30;;8;2016
102000103;94000083;H;;2,33;9;2016
102000103;94000083;S;672,64;;9;2016
102000103;94000083;H;;125,68;10;2016
102000103;94000083;S;736,60;;10;2016
102000103;94000083;H;;0,27;11;2016
102000103;94000083;S;533,10;;11;2016
102000103;94000083;S;;540,47;12;2016
102000103;94000083;H;;6,80;12;2016
102000103;94000103;H;;39,00;1;2016
102000103;94000103;S;559,10;;1;2016
102000103;94000103;H;;6,41;2;2016
102000103;94000103;S;98,65;;2;2016
102000103;94000103;H;;7,93;3;2016
102000103;94000103;S;1.028,70;;3;2016
102000103;94000103;H;;47,58;4;2016
102000103;94000103;S;1.831,10;;4;2016
102000103;94000103;H;;45,42;5;2016
102000103;94000103;S;345,88;;5;2016
102000103;94000103;S;649,82;;6;2016
102000103;94000103;H;;40,22;7;2016
102000103;94000103;S;214,50;;7;2016
102000103;94000103;S;212,20;;9;2016
102000103;94000103;H;;8,99;10;2016
102000103;94000103;S;3.127,05;;10;2016
102000103;94000103;H;;112,00;11;2016
102000103;94000103;S;4.097,16;;11;2016
102000103;94000103;H;;1.832,15;12;2016
102000103;94000103;S;22.318,99;;12;2016
102000103;94000133;S;21.223,83;;1;2016
102000103;94000133;S;8,78;;2;2016
102000103;94000133;S;;2,16;3;2016
102000103;94000133;S;;106,20;4;2016
102000103;94000133;S;;37,54;5;2016
102000103;94000133;S;;36,04;6;2016
102000103;94000133;S;8.108,95;;7;2016
102000103;94000133;S;;37,52;8;2016
102000103;94000133;S;;122,45;9;2016
102000103;94000133;S;;151,90;10;2016
102000103;94000133;S;12.795,88;;11;2016
102000103;94000133;S;;3.910,31;12;2016
102000103;94000133;S;;0,66;13;2016
102000103;94000163;S;547,08;;3;2016
102000103;94000163;S;1.640,32;;6;2016
102000103;94000163;S;2.438,26;;9;2016
102000103;94000163;S;;1.249,39;11;2016
102000103;94000163;S;866,24;;12;2016
102000118;448700; ;;19,77;1;2016
102000118;448700; ;;9,57;2;2016
102000118;448700; ;;4,16;3;2016
102000118;448700; ;;6,93;4;2016
102000118;448700; ;;38,37;6;2016
102000118;448700; ;;5,62;7;2016
102000118;448700; ;;3,77;8;2016
102000118;448700; ;;18,57;9;2016
102000118;448700; ;;28,95;10;2016
102000118;448700; ;;15,60;11;2016
102000118;448700; ;;3,70;12;2016
102000118;458200; ;;4.065,58;13;2016
102000118;458210; ;;5.706,55;13;2016
102000118;458220; ;;14.803,89;13;2016
102000118;501100; ;13.239,79;;1;2016
102000118;501100; ;12.600,28;;2;2016
102000118;501100; ;12.213,69;;3;2016
102000118;501100; ;12.546,09;;4;2016
102000118;501100; ;12.177,89;;5;2016
102000118;501100; ;13.006,29;;6;2016
102000118;501100; ;12.663,69;;7;2016
102000118;501100; ;12.007,81;;8;2016
102000118;501100; ;12.744,21;;9;2016
102000118;501100; ;12.795,41;;10;2016
102000118;501100; ;12.790,21;;11;2016
102000118;501100; ;30.022,92;;12;2016
102000118;501100; ;;14.391,20;13;2016
102000118;501200; ;35.217,49;;1;2016
102000118;501200; ;35.406,69;;2;2016
102000118;501200; ;30.457,26;;3;2016
102000118;501200; ;31.756,26;;4;2016
102000118;501200; ;32.032,46;;5;2016
102000118;501200; ;31.577,26;;6;2016
102000118;501200; ;30.457,26;;7;2016
102000118;501200; ;35.866,13;;8;2016
102000118;501200; ;35.040,47;;9;2016
102000118;501200; ;36.021,04;;10;2016
102000118;501200; ;59.567,12;;11;2016
102000118;501200; ;36.512,04;;12;2016
102000118;501200; ;6.144,83;;13;2016
102000118;502200; ;2.664,55;;1;2016
102000118;502200; ;2.664,55;;2;2016
102000118;502200; ;2.357,97;;3;2016
102000118;502200; ;2.357,98;;4;2016
102000118;502200; ;2.357,98;;5;2016
102000118;502200; ;2.357,98;;6;2016
102000118;502200; ;2.357,98;;7;2016
102000118;502200; ;2.721,69;;8;2016
102000118;502200; ;2.606,96;;9;2016
102000118;502200; ;2.704,35;;10;2016
102000118;502200; ;4.613,98;;11;2016
102000118;502200; ;2.704,35;;12;2016
102000118;502200; ;476,22;;13;2016
102000118;503200; ;6.921,04;;1;2016
102000118;503200; ;6.962,43;;2;2016
102000118;503200; ;5.963,79;;3;2016
102000118;503200; ;6.209,25;;4;2016
102000118;503200; ;6.270,78;;5;2016
102000118;503200; ;6.179,07;;6;2016
102000118;503200; ;5.952,69;;7;2016
102000118;503200; ;6.938,01;;8;2016
102000118;503200; ;6.858,39;;9;2016
102000118;503200; ;7.059,34;;10;2016
102000118;503200; ;11.171,57;;11;2016
102000118;503200; ;7.158,45;;12;2016
102000118;503200; ;1.118,10;;13;2016
102000118;504100; ;759,65;;1;2016
102000118;504100; ;803,27;;2;2016
102000118;504100; ;883,34;;3;2016
102000118;504100; ;813,50;;4;2016
102000118;504100; ;542,07;;5;2016
102000118;504100; ;848,39;;6;2016
102000118;504100; ;894,66;;7;2016
102000118;504100; ;890,46;;8;2016
102000118;504100; ;785,37;;9;2016
102000118;504100; ;638,87;;10;2016
102000118;504100; ;836,44;;11;2016
102000118;504100; ;815,26;;12;2016
102000118;504100; ;10,14;;13;2016
102000118;504101; ;;0,20;1;2016
102000118;504101; ;0,72;;2;2016
102000118;504101; ;;0,07;6;2016
102000118;504101; ;;3,54;10;2016
102000118;504101; ;;4,47;11;2016
102000118;504101; ;;5,69;12;2016
102000118;504110; ;0,36;;2;2016
102000118;504110; ;0,57;;3;2016
102000118;504110; ;4,86;;6;2016
102000118;504110; ;1,01;;8;2016
102000118;504110; ;0,46;;10;2016
102000118;505100; ;70.145,35;;13;2016
102000118;506100; ;14.163,67;;13;2016
102000118;506200; ;272,37;;13;2016
102000118;507200; ;4.113,82;;13;2016
102000118;507300; ;960,82;;13;2016
102000118;509100; ;84,01;;1;2016
102000118;509100; ;84,01;;2;2016
102000118;509100; ;108,01;;3;2016
102000118;509100; ;74,09;;4;2016
102000118;509100; ;74,09;;5;2016
102000118;509100; ;74,09;;6;2016
102000118;509100; ;74,09;;7;2016
102000118;509100; ;102,47;;8;2016
102000118;509100; ;81,39;;9;2016
102000118;509100; ;81,39;;10;2016
102000118;509100; ;161,04;;11;2016
102000118;509100; ;81,39;;12;2016
102000118;511100; ;71,60;;2;2016
102000118;511100; ;;71,60;4;2016
102000118;511100; ;50.783,52;;13;2016
102000118;514100; ;10.406,74;;13;2016
102000118;514101; ;1,89;;13;2016
102000118;515100; ;16.206,84;;13;2016
102000118;524171; ;37.148,87;;3;2016
102000118;524171; ;62.500,33;;6;2016
102000118;524171; ;87.255,17;;9;2016
102000118;524171; ;31.438,09;;10;2016
102000118;524171; ;56.705,64;;11;2016
102000118;541130; ;750,30;;12;2016
102000118;542100; ;72.457,52;;1;2016
102000118;542100; ;72.060,92;;2;2016
102000118;542100; ;72.420,42;;3;2016
102000118;542100; ;73.275,15;;4;2016
102000118;542100; ;158.394,84;;5;2016
102000118;542100; ;72.430,44;;6;2016
102000118;542100; ;179.279,87;;7;2016
102000118;542100; ;73.676,95;;8;2016
102000118;542100; ;72.455,65;;9;2016
102000118;542100; ;72.230,95;;10;2016
102000118;542100; ;146.748,73;;11;2016
102000118;542100; ;74.596,03;;12;2016
102000118;542100; ;94.402,70;;13;2016
102000118;543170; ;2.125,56;;2;2016
102000118;543170; ;73,77;;3;2016
102000118;543170; ;1.991,88;;4;2016
102000118;543170; ;1.570,19;;5;2016
102000118;543170; ;153,75;;6;2016
102000118;543170; ;1.687,43;;7;2016
102000118;543170; ;2.170,92;;9;2016
102000118;543170; ;444,60;;11;2016
102000118;543170; ;1.840,08;;12;2016
102000118;549120; ;97.637,80;;1;2016
102000118;549120; ;66.988,49;;2;2016
102000118;549120; ;88.119,84;;3;2016
102000118;549120; ;65.461,31;;4;2016
102000118;549120; ;100.021,37;;5;2016
102000118;549120; ;93.287,76;;6;2016
102000118;549120; ;95.220,64;;7;2016
102000118;549120; ;111.874,26;;8;2016
102000118;549120; ;102.518,34;;9;2016
102000118;549120; ;102.283,10;;10;2016
102000118;549120; ;89.040,05;;11;2016
102000118;549120; ;101.567,88;;12;2016
102000118;94000000;S;1.318,04;;3;2016
102000118;94000000;S;135,03;;8;2016
102000118;94000000;S;5.578,38;;12;2016
102000118;94000001;S;2.862,18;;1;2016
102000118;94000001;S;2.321,26;;2;2016
102000118;94000001;S;2.495,09;;3;2016
102000118;94000001;S;2.732,28;;4;2016
102000118;94000001;S;2.234,59;;5;2016
102000118;94000001;S;3.314,67;;6;2016
102000118;94000001;S;2.467,41;;7;2016
102000118;94000001;S;2.374,27;;8;2016
102000118;94000001;S;3.645,94;;9;2016
102000118;94000001;S;2.764,51;;10;2016
102000118;94000001;S;4.010,05;;11;2016
102000118;94000001;S;3.794,07;;12;2016
102000118;94000001;S;6.458,69;;13;2016
102000118;94000002;S;1.352,68;;1;2016
102000118;94000002;S;1.323,52;;2;2016
102000118;94000002;S;1.622,49;;3;2016
102000118;94000002;S;909,35;;4;2016
102000118;94000002;S;1.146,78;;5;2016
102000118;94000002;S;1.821,64;;6;2016
102000118;94000002;S;1.595,93;;7;2016
102000118;94000002;S;1.386,60;;8;2016
102000118;94000002;S;1.590,45;;9;2016
102000118;94000002;S;1.798,94;;10;2016
102000118;94000002;S;1.690,39;;11;2016
102000118;94000002;S;2.653,76;;12;2016
102000118;94000002;S;4.349,45;;13;2016
102000118;94000003;S;14,25;;1;2016
102000118;94000003;S;161,12;;5;2016
102000118;94000003;S;11,88;;6;2016
102000118;94000003;S;336,67;;7;2016
102000118;94000003;S;996,13;;9;2016
102000118;94000003;S;154,44;;10;2016
102000118;94000003;S;14,85;;12;2016
102000118;94000005;S;223.409,89;;1;2016
102000118;94000005;S;194.943,17;;2;2016
102000118;94000005;S;285.828,55;;3;2016
102000118;94000005;S;198.538,68;;4;2016
102000118;94000005;S;201.887,74;;5;2016
102000118;94000005;S;326.126,19;;6;2016
102000118;94000005;S;194.534,26;;7;2016
102000118;94000005;S;204.976,02;;8;2016
102000118;94000005;S;342.701,02;;9;2016
102000118;94000005;S;303.236,75;;10;2016
102000118;94000005;S;291.359,81;;11;2016
102000118;94000005;S;408.524,50;;12;2016
102000118;94000005;S;1.060.488,26;;13;2016
102000118;94000011;S;661,03;;1;2016
102000118;94000011;S;70,44;;2;2016
102000118;94000011;S;70,72;;3;2016
102000118;94000011;S;63,52;;4;2016
102000118;94000011;S;68,07;;5;2016
102000118;94000011;S;54,02;;6;2016
102000118;94000011;S;273,53;;7;2016
102000118;94000011;S;53,36;;8;2016
102000118;94000011;S;56,02;;9;2016
102000118;94000011;S;57,32;;10;2016
102000118;94000011;S;462,16;;11;2016
102000118;94000011;S;;31,83;12;2016
102000118;94000011;S;8.562,61;;13;2016
102000118;94000015;S;12.881,28;;1;2016
102000118;94000015;S;10.733,00;;2;2016
102000118;94000015;S;12.912,83;;3;2016
102000118;94000015;S;12.123,22;;4;2016
102000118;94000015;S;9.781,19;;5;2016
102000118;94000015;S;11.761,63;;6;2016
102000118;94000015;S;13.484,65;;7;2016
102000118;94000015;S;9.850,64;;8;2016
102000118;94000015;S;11.892,60;;9;2016
102000118;94000015;S;15.856,25;;10;2016
102000118;94000015;S;12.948,84;;11;2016
102000118;94000015;S;12.820,04;;12;2016
102000118;94000015;S;2.734,03;;13;2016
102000118;94000023;S;77,26;;1;2016
102000118;94000023;S;224,91;;3;2016
102000118;94000033;S;471,54;;1;2016
102000118;94000033;S;471,16;;2;2016
102000118;94000033;S;469,44;;3;2016
102000118;94000033;S;468,73;;4;2016
102000118;94000033;S;464,79;;5;2016
102000118;94000033;S;462,69;;6;2016
102000118;94000033;S;461,25;;7;2016
102000118;94000033;S;440,73;;8;2016
102000118;94000033;S;459,31;;9;2016
102000118;94000033;S;466,04;;10;2016
102000118;94000033;S;465,29;;11;2016
102000118;94000033;S;464,43;;12;2016
102000118;94000063;S;89,55;;1;2016
102000118;94000063;S;127,09;;2;2016
102000118;94000063;S;39,36;;3;2016
102000118;94000063;S;264,55;;7;2016
102000118;94000063;S;165,24;;8;2016
102000118;94000063;S;100,22;;9;2016
102000118;94000063;S;67,95;;10;2016
102000118;94000063;S;106,77;;11;2016
102000118;94000063;S;288,30;;12;2016
102000118;94000073;S;45,52;;1;2016
102000118;94000073;S;10,79;;2;2016
102000118;94000073;S;30,01;;3;2016
102000118;94000073;S;27,84;;4;2016
102000118;94000073;S;12,69;;5;2016
102000118;94000073;S;56,83;;6;2016
102000118;94000073;S;17,05;;7;2016
102000118;94000073;S;26,20;;8;2016
102000118;94000073;S;30,64;;9;2016
102000118;94000073;S;48,80;;10;2016
102000118;94000073;S;30,03;;11;2016
102000118;94000073;S;55,66;;12;2016
102000118;94000073;S;0,67;;13;2016
102000118;94000083;S;772,45;;1;2016
102000118;94000083;S;783,15;;2;2016
102000118;94000083;S;765,00;;3;2016
102000118;94000083;S;3.378,22;;7;2016
