EJERCICIO;GASTO/INGRESO;ORIGEN;FONDO;FINANCIACION;DESCRIPCION CORTA;DESCRIPCION LARGA
2016;I;3;36;36011;REC. ESPECIES P.EXTINCIﾓN;RECUPERACIﾓN DE ESPECIES EN PELIGRO DE EXTINCIﾓN
2016;I;3;36;36012;CSMA-INFRAESTRUCTURAS GESTIﾓN RESIDUOS CCLL;CSMA-INFRAESTRUCTURAS GESTIﾓN RESIDUOS CCLL
2016;I;3;39;39001;PLANES DE VIVIENDA;PLANES DE VIVIENDA
2016;I;3;39;39002;SEGURIDAD MINERA;SEGURIDAD MINERA
2016;I;3;39;39003;PROY INVEST I.N.I.A.;PROYECTOS DE INVESTIGACIﾓN (I.N.I.A.)
2016;I;3;39;39004;PLAN MOD COMER INT;PLAN MODERNIZACIﾓN COMERCIO INTERIOR
2016;I;3;39;39005;JUB REESTRUCT EMPR;AYUDAS A JUBILACIﾓN Y REESTRUCTURACIﾓN DE EMPRESAS
2016;I;3;39;39006;INTEGR SOC INMIGRANT;PLAN INTEGRACIﾓN SOCIAL INMIGRANTES
2016;I;3;39;39007;EMPLEO COOPERATIVAS;APOYO CREACIﾓN EMPLEO COOPERATIVAS
2016;I;3;39;39008;PLA TRAB CN FORM OCU;PLANES DE TRABAJO CTROS NAC. FORMACIﾓN OCUPACIONAL
2016;I;3;39;39009;SEGUNDA ESTACION AVE;SEGUNDA ESTACION AVE
2016;I;3;39;39010;OF PLANES VIVIENDA;OFICINAS PLANES DE VIVIENDA
2016;I;3;39;39011;LESIONES ESTRUC EDIF;LESIONES ESTRUCTURALES EDIFICIOS
2016;I;3;39;39012;CONV REHAB VIVIENDAS;CONV. REHABILITACION FUNCIONAL EDIFICIOS VIVIENDAS
2016;I;3;39;39013;CONS COMP PYME;PLAN CONSOLIDACIﾓN Y COMPETITIVIDAD P.Y.M.E.
2016;I;3;39;39014;MANT CENTROS SANITAR;MANTENIMIENTO DE CENTROS SANITARIOS
2016;I;3;39;39015;DONACIﾓN Y TRASP ﾓRG;FOMENTO DE LA DONACIﾓN Y TRASPLANTE DE ﾓRGANOS
2016;I;3;39;39016;JUNTA ARBITRAL CONS;JUNTA ARBITRAL DE CONSUMO
2016;I;3;39;39017;PROGRAMA PREV SIDA;PROGRAMA PREVENCIﾓN SIDA
2016;I;3;39;39018;PREV ASIST REINS TOX;PREVENCIﾓN, ASISTENCIA Y REINSERCIﾓN TOXICﾓMANOS
2016;I;3;39;39019;PREV ENF EMERGENTES;PREVENCIﾓN ENFERMEDADES EMERGENTES
2016;I;3;39;39020;INVEST IN CARLOS III;PROYECTOS DE INVESTIGACIﾓN INSTITUTO CARLOS III
2016;I;3;39;39021;JUB PERS DOC 9 LOGSE;JUBILACIONES PERSONAL DOCENTE ( D.T. 9ｪ LOGSE)
2016;I;3;39;39022;NUEVAS TEC EDUCACION;NUEVAS TECNOLOGIAS EDUCACION
2016;I;3;39;39023;GUARDERﾍAS INF;GUARDERﾍAS INFANTILES
2016;I;3;39;39024;ESCUELAS VIAJERAS;ESCUELAS VIAJERAS
2016;I;3;39;39025;PUEBLOS ABANDONADOS;P.R.U.E.P.A.-BUBAL-PUEBLOS ABANDONADOS
2016;I;3;39;39026;CATAL COL PATR BIBL;CATALOGO COLECTIVO PATRIMONIO BIBLIOGRAFICO
2016;I;3;39;39027;POL.COHES.SALUD;POLﾍTICAS DE COHESIﾓN Y ESTRATEGIAS DE SALUD
2016;I;3;39;39028;CONV.REST.IGLESIAS;CONVENIO PARA RESTAURACIﾓN DE IGLESIAS
2016;I;3;39;39029;TERUEL DIGITAL;PROYECTO TERUEL DIGITAL
2016;I;3;39;39030;Mｺ IND. PROY.PROFIT;MINISTERIO INDUSTRIA - PROGRAMA FTO INV. TECNOLﾓG.
2016;I;3;39;39031;C.Mｺ SAN. GUIA SALUD;CONVENIO MINISTERIO SANIDAD - GUﾍA DE SALUD
2016;I;3;39;39032;CONV.MｺM.A.SUELOS.C;CONV. Mｺ MEDIO AMBIENTE - SUELOS CONTAMINADOS
2016;I;3;39;39033;RUTAS LITERARIAS;RUTAS LITERARIAS
2016;I;3;39;39034;INFRAESTR.  I.N.I.A.;INFRAESTRUCTURAS I.N.I.A.
2016;I;3;39;39035;INC.DOCTORES INIA;INCORPORACIﾓN DE DOCTORES. I.N.I.A.
2016;I;3;39;39036;IGNAC. ELAB.ORTOFOTO;INST. GEOGRﾁFICO NACIONAL - ELABORACIﾓN ORTOFOTO
2016;I;3;39;39037;MEC PLAN NAC. INVEST.;MEC PLAN NACIONAL DE INVESTIGACIﾓN
2016;I;3;39;39038;CONF SECT DE LA MUJER;CONFERENCIA SECTORIAL DE LA MUJER
2016;I;3;39;39039;CONV. I. MUJER PROG.ES;CONV. INSTITUTO DE LA MUJER PROGRAMAS ESPEC.
2016;I;3;39;39040;PLAN FORM. CONT. INAP;PLAN FORMACION  CONTINUA  INAP
2016;I;3;39;39041;CONV.MｺCULT.INVENT.BIENES;CONV.MｺCULTURA INVENTARIO B.MUEBLES PHE INST.ECLES
2016;I;3;39;39042;CSD CTROS TECNIF. DEP.;C.S.DEPORTES. CENTROS DE TECNIFICACIﾓN DEPORTIVA
2016;I;3;39;39043;CSD CONSTUCC.PABELLﾓN;C.S.DEPORTES. REALIZACIﾓN DE PABELLONES DEPORTIVOS
2016;I;3;39;39044;PLAN NACIONAL INVESTIG.;PLAN NACIONAL DE INVESTIGACIﾓN
2016;I;3;39;39045;C.S.EDUC. INTERNET AULA;C.S. DE EDUCACIﾓN. PROGRAMA INTERNET EN EL AULA
2016;I;3;39;39046;ACOG.,INTEGR EDUCAC INMIG;ACOGIDA,INTEGR. Y REFUERZO EDUCATIVO DE INMIGRANT.
2016;I;3;39;39047;PROG.APOYO CTROS EDUCATIV;PROG. ACOMPAﾑAM., APOYO Y REFUERZO CTROS EDUCATIV.
2016;I;3;39;39048;C.Mｺ.IND. PLAN AVANZA;C.Mｺ. INDUSTRIA PLAN AVANZA
2016;I;3;39;39049;PROG. USO RAC. MEDICAMENT;PROGRAMA USO RACIONAL DEL MEDICAMENTO
2016;I;3;39;39050;AHORRO Y DIVERS. ENERGET.;AHORRO Y DIVERSIFICACIﾓN ENERGﾉTICA
2016;I;3;39;39051;CONV.MｺEDUC.DIFUS.F.P.;CONV. Mｺ EDUC. Y CIENCIA. DIFUSIﾓN FORM. PROFES.
2016;I;3;39;39052;CONV. CNIG S.INF.OC.SUELO;CONV. CNIG SIST.INFORM. SOBRE OCUPACIﾓN SUELO
2016;I;3;39;39053;PROYECTOS INVESTIGACIﾓN;FINANCIACIﾓN DE LA AGE PROYECTOS  INVESTIGACIﾓN
2016;I;3;39;39054;AY.P. VﾍCT.VIOL.GﾉN. EMPL;AY PﾚBL. VﾍCTIMAS VIOLENCIA GﾉNERO DIFIC. EMPLEO
2016;I;3;39;39055;C.S. EDUC. BIBLIOT. ESCOL;C.S. EDUCACIﾓN - BIBLIOTECAS ESCOLARES
2016;I;3;39;39056;IGUALDAD OPORT.JﾓVENES;IGUALDAD OPORTUNIDADES LOS/LAS JﾓVENES
2016;I;3;39;39057;CSE FINANC. 2ｺ CICLO INF.;CSE FINANCIACIﾓN 2ｺ CICLO EDUCACIﾓN INFANTIL
2016;I;3;39;39058;C.Mｺ CULT ADQ.FDO BIBLIOG;CONV. Mｺ CULTURA ADQ.FDO BIBLIOG. BIBL.MUNICIP.
2016;I;3;39;39059;C.S.EDUC. LIBROS Y MATER.;C.S. EDUCACIﾓN. PROGRAMA LIBROS Y MATERIAL ESCOLAR
2016;I;3;39;39060;Mｺ EDUC.ESP.EUR.EDUC.SUP;Mｺ EDUC. ADAPTAC. INST.UNIVERS. ESP. EUROPEO SUPER
2016;I;3;39;39061;CONV ACCS. AUTOBUSES INT;CONVENIO ACCS. AUTOBUSES INTERURBANO
2016;I;3;39;39062;C.S. EDU. PRG. LENGUAS EX;C.S. EDUC. PROGRAMA LENGUAS EXTRANJERAS (PALE)
2016;I;3;39;39063;AYUDA NAL. NOVILLAS;AYUDA NACIONAL POR NOVILLAS
2016;I;3;39;39064;Transf. MEC Conf. APAS;Transf. MEC Conf. APAS y otros colectivos
2016;I;3;39;39065;Prog. Prioritarios S y C;Programas Prioritarios Sanidad y Consumo
2016;I;3;39;39066;RECUPERA. ACEITES USADOS;RECUPERACIﾓN ACEITES USADOS
2016;I;3;39;39067;PRﾁCT. SEGURAS CTROS. SAN;PRﾁCTICAS SEGURAS CENTROS SANITARIOS
2016;I;3;39;39068;RUTAS CIENTﾍFICAS - MEC;RUTAS CIENTﾍFICAS - MEC
2016;I;3;39;39069;CONV. MTAS TRABAJ. EXPO;CONV. M. TRABAJO Y A. S. ACOGIDA TRABAJADORES EXPO
2016;I;3;39;39070;CONV. Mｺ FOM.OBRAS CARRET;CONVENIO Mｺ  FOMENTO OBRAS CARRETERAS
2016;I;3;39;39071;CONV.MｺDEFENSA P.INC.LAB.;CONVENIO Mｺ DEFENSA PROG.INCORPORACIﾓN LABORAL
2016;I;3;39;39072;CONV. MEC DES. TECNOLOGIC;CONV. MｺEC-CA IMPULSO ACTIVIDADES DES. TECNOLﾓGICO
2016;I;3;39;39073;AY. PRESERV. PATRI. DIGIT;AYUDAS PRESERVACIﾓN PATRIMONIO DIGITAL
2016;I;3;39;39074;BIBLIOTECA VIRTUAL ARAGﾓN;BIBLIOTECA VIRTUAL ARAGﾓN
2016;I;3;39;39075;CONV.SALUD BUCODENTAL INF;CONVENIO SALUD BUCODENTAL INFANTIL
2016;I;3;39;39076;PROYECTO REALTH - SAS;PROYECTO REALTH - SAS
2016;I;3;39;39077;MARM - PLAN INTEGRAL AGUA;MARM - PLAN INTEGRAL DEL AGUA
2016;I;3;39;39078;CNIG P.N.ORTOFOTO.AEREA;CONV.CNIG PLAN NACIONAL DE ORTOFOTOGRAFﾍA AﾉREA
2016;I;3;39;39079;SUBV.SP.EMPLEO EST. TXTIL;SUBV. S.P.EMPLEO ESTATAL -ADAP. SCTOR TEXTIL
2016;I;3;39;39080;CONV. I. MUJER PROG.CLARA;CONV. INSTITUTO DE LA MUJER PROGRAMA CLARA
2016;I;3;39;39081;CONV.EDUC.INFANTIL;CONVENIOS EDUCACIﾓN INFANTIL (Mｺ EPSyD)
2016;I;3;39;39082;CONV. EST. C. PALIATIVOS;CONV. ESTRATEGIA CUIDADOS PALIATIVOS
2016;I;3;39;39083;CONV. EST. PARTO NORMAL;CONV. ESTRATEGIA ATENCIﾓN PARTO NORMAL
2016;I;3;39;39084;CONV. ACT. VIOLENCIA GEN.;CONV. ACTIVIDADES SOBRE VIOLENCIA DE GﾉNERO
2016;I;3;39;39085;CONV. COM. DES. SOST.;CONVENIO COMARCAS DESARROLLO SOSTENIBLE
2016;I;3;39;39086;REDUCCIﾓN EMISIONES;REDUCCIﾓN EMISIONES GESTIﾓN DE RESIDUOS
2016;I;3;39;39087;PRACT. SEGURAS C.SANITARI;IMPULSO PRACTICAS SEGURAS EN CENTROS SANITARIOS
2016;I;3;39;39088;ESTRAT. SALUD MENTAL;ESTRATEGIA DE SALUD MENTAL
2016;I;3;39;39089;PLAN-E DEPENDENCIA;FONDO ESPECIAL PLAN-E DEPENDENCIA
2016;I;3;39;39090;CONVENIO Mｺ INDUSTRIA TDT;CONVENIO CON Mｺ INDUSTRIA TRANSICION TDT
2016;I;3;39;39091;Cnv.MICINN Fom.Parq.CyTec;Cnv.MICINN Fomento Parq.Cientficos y Tecnolgicos
2016;I;3;39;39092;CONF. SEC. DE IGUALDAD;CONFERENCIA SECTORIAL DE IGUALDAD
2016;I;3;39;39093;Proy. Escuela 2.0.;Proyecto Escuela 2.0.
2016;I;3;39;39094;Convenio MICINN LMA;Convenio MICINN LMA
2016;I;3;39;39095;Conv Ministerio Igualdad;Convenio Ministerio de Igualdad
2016;I;3;39;39096;Cｺ MｺED.ACTUAL.TITULO FP;Convenio MｺEducacin.Actualiz. cat疝ogo ttulos FP
2016;I;3;39;39097;P.REEDUCACIﾓN MALTRATADOR;PROGRAMA DE REEDUCACIﾓN DE MALTRATADORES
2016;I;3;39;39098;INTERN. CULT. ESPAﾑOLA;INTERNACIONALIZACIﾓN DE LA CULTURA ESPAﾑOLA (MAE)
2016;I;3;39;39099;Programa ARCE.MｺEducacin;Programa Arce. Ministerio de Educacin
2016;I;3;39;39100;CONV. GEST.IT Y CORTA DUR;CONV.ESTRATEG.GESTIﾓN IT Y COMP. PROC. CORTA DUR
2016;I;3;39;39101;Conv.AEMPS Jorn.Insp.Farm;Conv. AEMPS Jornadas Inspecc. Farmac騏tica
2016;I;3;39;39102;Mｺ TRAB. CENTRO NAL. REF.;Mｺ TRABAJO SUBV. CENTRO NAL, REF. FORMACIﾓN PROF.
2016;I;3;39;39103;MCI-Estrategia Estatal In;MCI-Estrategia Estatal Innovacin
2016;I;3;39;39104;EURIBERIS;EURIBERIS
2016;I;3;39;39105;CONV. CITA CHE RIEGOS;CONV. CITA CHE EVALUACIﾓN SIST. RIEGOS CUENCA EBRO
2016;I;3;39;39106;OLIMPIADAS FP;OLIMPIADAS FORMACIﾓN PROFESIONAL
2016;I;3;39;39107;FORMACIﾓN PERM. PROF.;FORMACIﾓN PERMANENTE PROFESORADO
2016;I;3;39;39108;PEAC ACRED. COMPT. PROF.;PEAC PROC. ACREDITACIﾓN COMPETENCIAS PROFESIONALES
2016;I;3;39;39109;Just.gratuita e inf.tribu;Justicia gratuita e informatizacin de tribunales
2016;I;3;39;39110;MICIIN-PNICDIT;MICIIN-Plan N.Investigacin Cientif. Desarr.e Inno
2016;I;3;39;39111;SPE SUBV ERE SINTEL;SPE SUBVENCIﾓN AFECTADOS ERE SINTEL
2016;I;3;39;39112;DISMINUCIﾓN ABANDONO ESC.;PROGRAMA DE DISMINUCIﾓN DEL ABANDONO ESCOLAR
2016;I;3;39;39113;Ministerio Inv. Agroalime;Ministerio Investigacin Agroalimentaria
2016;I;3;39;39114;OTRAS EEPP-INV AGROALIM;OTRAS EEPP-INVESTIGACIﾓN AGROALIMENTARIA
2016;I;3;39;39115;HOSPITAL DEL MUNDO;HOSPITAL DEL MUNDO
2016;I;3;39;39116;FEstatal Empleo y Sosteni;Fondo Estatal de Empleo y Sostenibilidad Social
2016;I;3;39;39117;Plan Vivienda 2013-2016;Plan Vivienda 2013-2016
2016;I;3;39;39118;PLAN DE INVERSIONES SISTEMA INFORMACIﾓN SANITARIA;PLAN DE INVERSIONES SISTEMA INFORMACIﾓN SANITARIA
2016;I;3;39;39119;NUEVOS CICLOS DE F.P. BﾁSICA;NUEVOS CICLOS DE F.P. BﾁSICA
2016;I;3;39;39120;M JUSTICIA PROGRAMA DE REFORMA ADM JUSTICIA;M JUSTICIA PROGRAMA DE REFORMA ADM JUSTICIA
2016;I;3;39;39121;NUEVOS ITINERARIOS 3ｺ Y 4ｺ ESO;NUEVOS ITINERARIOS 3ｺ Y 4ｺ ESO
2016;I;5;51;51001;MANT. COLEGIOS PﾚBLICOS;MANTENIMIENTO COLEGIOS PﾚBLICOS
2016;I;5;51;51002;DPT Inv. Agroalimentaria;DPT Investigacin Agroalimentaria
2016;I;5;51;51005;DPT GESTIﾓN FORESTAL;DPT - ACTIVIDADES GESTIﾓN FORESTAL
2016;I;5;51;51006;AMPL.RED TTES INSTITUC.;AMPLIACIﾓN RED DE TRANSPORTE INSTITUCIONAL
2016;I;5;51;51007;DPH centro truficultura;DPH CENTRO DE INVEST. Y EXPER. TRUFICULTURA
2016;I;5;51;51008;DPZ investigacin agroali;transferencia DPZ  investigacin agroalimentaria
2016;I;5;51;51009;DPZ Parq. Nat. y Z.Proteg;DPZ Parques Naturales y Zonas Protegidas
2016;I;5;51;51010;DPZ CONVENIO CRIEZ VENTA OLIVAR;DPZ CONVENIO CRIEZ VENTA OLIVAR
2016;I;5;52;52001;CONV. PROY. SIGEM;CONVENIO PROYECTO SIGEM
2016;I;5;52;52002;CONVENIO CARTOGRAFﾍA COMARCAL;CONVENIO CARTOGRAFﾍA COMARCAL
2016;I;5;52;52003;CONVENIOS INVESTIGACIﾓN COMARCALES;CONVENIOS INVESTIGACIﾓN COMARCALES
2016;I;5;53;53001;AYT. ZAR. COM. ESC.;AYUNTAMIENTO ZARAGOZA COMEDORES ESCOLARES
2016;I;5;55;55001;SUBV INAEM ESC TALL;SUBVENCIﾓN INAEM PARA ESCUELAS TALLER
2016;I;5;55;55002;CONV. CON EL SALUD;CONVENIO INVESTIGACIﾓN CON SALUD
2016;I;5;55;55003;SUBV INAEM OR.Y AUTOEMPL.;SUBV INAEM ORIENTACIﾓN PROF. EMPLEO Y AUTOEMPLEO
2016;I;5;55;55004;T.IACS ENSAYOS CLﾍNICOS;TRANSF.IACS PRODUC.VAR. ENSAYOS CLﾍNICOS
2016;I;5;55;55005;FORM. CONTINUA M.I.R;FORMACIﾓN CONTINUA DE M.I.R.
2016;I;5;55;55006;Grupos Investig. SALUD;Grupos Investigacin SALUD
2016;I;5;55;55007;PROY.INV.CONV.COMP.DGA;PROY.INVEST.POR CONVOCATORIAS COMPETITIVAS DGA
2016;I;5;55;55008;SUBV INAEM CONTRATAC.;SUBV INAEM CONTRATACIﾓN DESEMPLEADOS OBRAS INT GRA
2016;I;5;55;55009;Dpto Inv. Agroalimentaria;Departamento Investigacin Agroalimentaria
2016;I;5;55;55010;Subvencin IAF;Subvencin IAF
2016;I;5;59;59001;ONU-OMS;ORGANIZACIﾓN MUNDIAL DE LA SALUD
2016;I;7;71;71001;C.CAIXA HOGARES MAY.;CONVENIO CAIXA - HOGARES DE MAYORES
2016;I;7;71;71002;CONV.ADQ.FDO BIBLIO.;CONVENIO ADQUISICIﾓN DE FONDO BIBLIOGRﾁFICO
2016;I;7;71;71003;Conv. Ibercaja Atlas var.;C. Ibercaja: Atlas var. pr當t. m馘ica S.Nac.Salud
2016;I;7;71;71004;Patrocinio Juegos Escolar;Patrocinio Juegos Escolares de Aragn
2016;I;7;71;71005;CONV. MONAST. DE SIJENA;CONVENIO CAJA MADRID REST. MONAST. SIJENA
2016;I;7;71;71006;CARNﾉ JOVEN;CARNﾉ JOVEN APORTACIﾓN CAI IBERCAJA
2016;I;7;71;71007;CONV. IBERCAJA DEPENDEN.;CONV. IBERCAJA PARA ACTUAC. PERSONAS DEPENDIENTES
2016;I;7;71;71008;LA CAIXA MEDIOAMB Y SOSTE;LA CAIXA MEDIO AMBIENTE Y SOSTENIBILIDAD
2016;I;7;71;71009;CONV. IBERCAJA CENTROS IN;CONVENIO IBERCAJA CENTROS INTERPRETACION
2016;I;7;71;71010;CONV.IBERCAJA GALA DEPORT;CONV. IBERCAJA CELEBRACIﾓN GALA DEPORTE ARAGONﾉS
2016;I;7;71;71011;CONV. CAI PROGR. EDUC.;CONVENIO CAI PROGRAMAS EDUCATIVOS
2016;I;7;72;72001;PROM.FARM.ENSAY;PROMOTORES FARMACﾉUTICOS - ENSAYOS CLﾍNICOS
2016;I;7;72;72002;PROGRAMAS FOCUSS;PROGRAMAS FOCUSS
2016;I;7;72;72003;ESTUD.GAUCHER;FUND.ESP. ESTUDIO ENFERMEDAD GAUCHER
2016;I;7;72;72004;AS.ESP.TOXICOLOGﾍA;ASOCIACIﾓN ESPAﾑOLA DE TOXICOLOGﾍA
2016;I;7;72;72005;FUND.LA MARATO TV3;FUNDACIﾓN LA MARATO TV3
2016;I;7;72;72006;FUND.MUTUA MADRIL.;FUNDACIﾓN MUTUA MADRILEﾑA
2016;I;7;72;72007;PROM.PRIV.CURSOS;PROMOTORES PRIVADOS DE CURSOS
2016;I;7;72;72008;HERENCIA ELﾍAS MARTﾍNEZ S;HERENCIA ELﾍAS MARTﾍNEZ SANTIAGO
2016;I;7;72;72009;PROMOTORES PRIVADOS;PROMOTORES PRIV PROY  PROD Y TRANSFERENCIA CONOCIM
2016;I;7;72;72010;HERENC.HOSP.NｪSｪGRACIA;HERENCIAS HOSPITAL PROVINCIAL Nｪ SRｪ DE GRACIA
2016;I;7;72;72011;FECYT AﾑO DE LA CIENCIA;FECYT AﾑO DE LA CIENCIA
2016;I;7;72;72012;Inv. Agroal. Entidades pr;Fondos para Inv.Agroalimentaria de Entid. Privadas
2016;I;7;72;72013;Fondos de mejoras en montes propios;Fondos de mejoras en montes propios
2016;I;7;72;72014;LEGADO PARA CENTRO ASISTENCIAL DE CALATAYUD;LEGADO PARA CENTRO ASISTENCIAL DE CALATAYUD
2016;I;9;91;91003;ING.FINANC.INCOND.;INGRESOS FINANC.INCONDICIONAL
2016;I;9;91;91004;RMTE.TES.NO AFEC.;REMANENTE DE TESORERﾍA NO AFECTADO
2016;I;9;91;91005;DEUDA SANITARIA;DEUDA SANITARIA
2016;I;9;91;91006;RP FINANCIACIﾓN TOP UP;RECURSO PROPIO FINANCIACIﾓN TOP UP
2016;I;9;91;91101;REC PROPIOS COF P.IMPULS;RECURSOS PROPIOS COFINANCIADORES PLAN IMPULSO
2016;I;9;91;91102;REC PROPIOS P.IMPULSO;RECURSOS PROPIOS PLAN IMPULSO
