EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2016;G;7;76;760;760097;Act. Plan Integral Agua;Actuaciones Plan Integral del Agua
2016;G;7;76;760;760099;Prom.Mov. Juv. RAAJ;Promocin movilidad juvenil en RAAJ
2016;G;7;76;760;760100;Rehab.Edif.Pblicos Resid;Ayudas Rehabilit. Edificios Pblicos Residenciales
2016;G;7;76;760;760101;Conv. Com. Des Sos Rural;Convenio Comarcas Desarrollo Sost. Medio Rural
2016;G;7;76;760;760102;Financ. Tranva Zaragoza;Financiacin lnea tranva Norte-Sur de Zaragoza
2016;G;7;76;760;760103;P.vivienda 2009-2012.Chab;P.vivienda 2009-2012.Ayuda erradicacin chabolismo
2016;G;7;76;760;760104;Conv.EELL Dllo. Sostenib.;Convenios con EE.LL. Desarrollo Sostenible
2016;G;7;76;760;760105;Red Oficinas At.Ciudadano;Red Oficinas Integradas de atencin al ciudadano
2016;G;7;76;760;760106;Ley Des. Rural Sostenible;Ley 45/2007 Desarrollo Rural Sostenible
2016;G;7;76;760;760107;Restauracin Pat. Inmuebl;Restauracin del Patrimonio Inmueble
2016;G;7;76;760;760108;Rest.Patrimon.Urbanistico;Restauracin Patrimonio Urbanstico
2016;G;7;76;760;760109;Proy. P. D. Sostenible R.;Proyecto Piloto Desarrollo Sostenible Medio Rural
2016;G;7;76;760;760110;Rehab.aislada.REVA Aytos;Rehabilitacin aislada. REVA Aytos Plan 2005-2008
2016;G;7;76;760;760111;Conv. Infr. Infantil y Pr;Convenios Infraestructuras Educacin Infantil y Pr
2016;G;7;76;760;760112;Conv. Infr. Sec. y FP;Convenios Infraestructuras Educacin Sec y FP
2016;G;7;76;760;760113;Infra.educacin ambiental;Infraestructuras para educacin ambiental
2016;G;7;76;760;760114;P.Comarcal DRS;Planes Comarcales de desarrollo rural sostenible
2016;G;7;76;760;760115;Los Fayos Ejec. sentencia;Los Fayos. Ejecucin sentencia
2016;G;7;76;760;760116;Subv Act Entornos Int Tur;Subvencin actuaciones entornos inters turstico
2016;G;7;76;760;760117;Ayto. Cuarte CP Foro Roma;Ayto. Cuarte construccin CP Foro Romano
2016;G;7;76;760;760118;Fondo Estatal de Empleo;Fondo Estatal de Empleo
2016;G;7;76;760;760119;Conv. carr Dip. Provincia;Convenios carreteras con Diputaciones Provinciales
2016;G;7;76;760;760120;P A. Des Alt. C. Mineras;Plan Aragons Des. Alternativo C Mineras (EELL)
2016;G;7;76;760;760121;Ayto Maria de Huerva CEI;Ayuntamiento Mara de Huerva. CEI Mara de Huerva
2016;G;7;76;760;760122;Conv. Manc. Central de Zg;Convenio con la Mancomunidad Central de Zaragoza
2016;G;7;76;760;760123;Convenio ciudad Huesca;Convenio con la ciudad de Huesca
2016;G;7;76;760;760124;Convenio ciudad Teruel;Convenio con la ciudad de Teruel
2016;G;7;76;760;760125;Conv. Ayto. Zaragoza. Obras de saneamiento;Convenio Ayto.. Zaragoza. Obras de saneamiento
2016;G;7;76;760;760126;Fondo de Inversiones de Teruel;Fondo de Inversiones de Teruel
2016;G;7;76;760;760127;Convenio Ayto.Fanlo cons.carret. viabilidad invern;Convenio Ayto.Fanlo cons.carret. viabilidad invern
2016;G;7;76;760;760128;Subv. inversin en nucleo medieval Montaana (HU);Subv. inversin en nucleo medieval Montaana (HU)
2016;G;7;76;760;760129;Regeneracin y renovacin urbana. Plan 2013-2016;Regeneracin y renovacin urbana. Plan 2013-2016
2016;G;7;76;760;760130;Daos por desbordamiento rio Ebro;Daos por desbordamiento rio Ebro
2016;G;7;76;760;760131;Convenios - FITE;Convenios - FITE
2016;G;7;76;760;760999;Fondo de Desarrollo Territorial y Rural;Fondo de Desarrollo Territorial y Rural
2016;G;7;77;770;770001;Apoyo a Empr Aragonesas;Apoyo a Empresas Aragonesas
2016;G;7;77;770;770002;Alojamiento Temporeros;Subv. Alojamiento Temporeros (Decreto 43/2000)
2016;G;7;77;770;770003;Ay.Acces.V.L.R.;Ayudas accesibilidad vehculos l.regulares viajero
2016;G;7;77;770;770004;Renovac.Vehc.Lneas Reg.;Ayudas Renovacin Vehculos Lneas Regul.Viajeros
2016;G;7;77;770;770005;Ayud.Perman.Frutos Secos;Ayuda permanente Frutos Secos
2016;G;7;77;770;770006;Medidas Agroambientales;Medidas Agroambientales
2016;G;7;77;770;770007;Mejora Compet.Agrar.Pdr.;Mejora Competitividad Agraria P.D.R.
2016;G;7;77;770;770008;Plan Reestructurac.Viedo;Plan de Reestructuracin del Viedo
2016;G;7;77;770;770009;Progr.Abandono Prod.Leche;Programa Abandono Produccin Lechera
2016;G;7;77;770;770010;Programa Apcola;Programa Apcola
2016;G;7;77;770;770011;Agrupac.Product.Agrarios;Agrupaciones Productores Agrarios
2016;G;7;77;770;770012;Plan Comp. Ind.Agroalim.;Plan Compet. Sector Agroalim.-Apoyo Ind. Agroalim.
2016;G;7;77;770;770013;Financiac.Asociac.Agrario;Financiacin Asociacionismo Agrario
2016;G;7;77;770;770014;Fomento Comercializacin;Fomento Comercializacin Productos Agr. y Aliment.
2016;G;7;77;770;770015;Dllo Contratos Agrarios;Desarrollo de los Contratos Agrarios
2016;G;7;77;770;770016;Fondo Programa I.F.O.P.;Fondo Prog Instrumento Financ.Orientacin Pesquera
2016;G;7;77;770;770017;Apoyo ADS;Apoyo Programa Agrupaciones de Defensa Sanitaria
2016;G;7;77;770;770018;Apoyo  A.T.R.I.A.S.-LI;Apoyo  A.T.R.I.A.S. - Lucha Integrada
2016;G;7;77;770;770019;Apoyo Equipam.Ganaderos;Apoyo a Equipamientos Ganaderos
2016;G;7;77;770;770020;Ayudas a la Ganadera;Ayudas a la Ganadera
2016;G;7;77;770;770021;Control Oficial Lechero;Control Oficial de Rendimiento Lechero
2016;G;7;77;770;770022;Fom.Ganad.Extensiva Autoc;Fomento a la Ganadera Extensiva  Autctona
2016;G;7;77;770;770023;Errad. enferm.animales;Indemn.erradic.enfermedades y sacrificio animales
2016;G;7;77;770;770025;Lucha C/Agentes Nocivos;Lucha Contra Agentes Nocivos
2016;G;7;77;770;770026;Progr.Calidad de la Carne;Programa de Calidad de la Carne
2016;G;7;77;770;770027;Pro.Mejora Calidad  Leche;Programa de Mejora de la Calidad de la Leche
2016;G;7;77;770;770029;Red Experimental Agraria;Apoyo a la Red Experimental Agraria
2016;G;7;77;770;770030;Asistencia Gestion Explot;Asistencia a la Gestin de Explotaciones
2016;G;7;77;770;770032;Cese Anticipado;Cese Anticipado
2016;G;7;77;770;770033;Forestacin Tierras Agr.;Ayudas a la Forestacin de Tierras Agrcolas
2016;G;7;77;770;770034;Incorp.Jvenes Agricult.;Incorporacin de Jvenes Agricultores
2016;G;7;77;770;770035;Indemnizac Compens.Bsica;Indemnizacin Compensatoria Bsica
2016;G;7;77;770;770036;Moderniz.Explotaciones;Modernizacin de Explotaciones
2016;G;7;77;770;770037;Modernizacin de Regados;Modernizacin de Regados
2016;G;7;77;770;770038;P.E.B.E.A.;Plan Estratgico del Bajo Ebro Aragons
2016;G;7;77;770;770039;Primas Seguros Agrarios;Primas Seguros Agrarios
2016;G;7;77;770;770040;Programas Leader;Programas Iniciat.Comunitaria Leader
2016;G;7;77;770;770041;P.R.O.D.E.R.;Programas de Diversificacin Econmica Rural
2016;G;7;77;770;770042;Convenios S.E.P.E.S.;Convenios Soc.Est.Promoc.Y Equipamiento del Suelo
2016;G;7;77;770;770043;Plan Consol.Competit.PYME;Plan  de Consolidacin y Competitividad PYME
2016;G;7;77;770;770045;Subv.Inv.Pr.Y Mejor.Comp.;Subv.Inversiones Product.Y Mejora Competitividad
2016;G;7;77;770;770046;Plan Auton.De Gasoductos;Plan Autonmico de Gasoductos
2016;G;7;77;770;770047;Fom.uso ef.energi y renov;Fom uso eficiente de la energia y energas renovab
2016;G;7;77;770;770048;Minera no Energtica;Subvenciones a la Minera no Energtica
2016;G;7;77;770;770049;Subv. Calidad Comercio;Subv. Calidad Comercio
2016;G;7;77;770;770050;Subv. Innovacion Comercio;Subv. Innovacin Comercio
2016;G;7;77;770;770051;Subv.Inver Comercio Empr.;Subv. Inversin Comercio Empresas
2016;G;7;77;770;770052;Invers.Empresas Artesanas;Subv.Inversin Empresas Artesanas
2016;G;7;77;770;770053;Modern.Y Mej.Calid.Tur.;Plan Modernizacin  y Mejora Calidad Turstica
2016;G;7;77;770;770054;Acciones Sdad Informacin;Acciones Sociedad de la Informacin
2016;G;7;77;770;770055;Montes Particulares;Subvencin Montes Particulares de Privados
2016;G;7;77;770;770056;D 228/2004 Part. M.Natur.;Decreto 228/04.Particulares.Desarrollo Sostenible
2016;G;7;77;770;770057;Progr.Medidas Agroambient;Programa Medidas Agroambientales
2016;G;7;77;770;770058;Subv.daos Fauna;Subvenciones daos Fauna
2016;G;7;77;770;770059;Conv. ENDESA proy. lineas. electricas;Convenio ENDESA. Proyecto lneas elctricas
2016;G;7;77;770;770060;Inversiones en Empresas;Fomento Inversiones Ambientales en Empresas
2016;G;7;77;770;770061;Inver. Empresas Ganaderas;Adaptacin Sector Ganadero a la Ley 16/2002
2016;G;7;77;770;770062;Inv. en Calidad Ambiental;Inversiones para las Mejoras Mediambientales
2016;G;7;77;770;770064;Cooperat.Y Ss.Ll.Mujeres;Subvencin Cooperativas y SS.LL. Mujeres
2016;G;7;77;770;770066;Fom. Cooperativas.;Fomento a Cooperativas con atencin a la Comarca
2016;G;7;77;770;770067;Cooperativas y SS.LL.;Subv. de Capital Cooperativas y Socied. Laborales
2016;G;7;77;770;770068;Renov. parque tractores;Renovacin parque de tractores
2016;G;7;77;770;770069;Ayudas paliar adv.climt.;Ayudas paliar daos producidos por adv.climticas
2016;G;7;77;770;770070;Trazab. Sctor Hortofrutc;Trazabilidad del Sector Hortofrutcola
2016;G;7;77;770;770071;Concentracin parcelaria;Concentracin parcelaria y ordenacin de explotac.
2016;G;7;77;770;770072;Mej Efic.Energ.Maq.Agrico;Mejora Eficiencia Energtica en el uso Maquinaria
2016;G;7;77;770;770073;Apoy.Fomento Calidad;Apoy. Fomento  Calidad y Prom.Prod.Agroalim.Artesa
2016;G;7;77;770;770074;Ayudas minimis (gasleo);Ayudas minimis (gasleo)
2016;G;7;77;770;770075;Concurs. razas puras;Concursos y subastas de razas puras
2016;G;7;77;770;770076;Reconv. plantac. frutcol;Reconversin de plantaciones frutcolas
2016;G;7;77;770;770077;Subv. rea Inf. P.Nac.Ord;Subv. rea Inf. socioecon. Parque Nacional Ordesa
2016;G;7;77;770;770079;Fto activ. ec. reciclado;Subv. fomento de actividad econmica de reciclado
2016;G;7;77;770;770080;Ord. y fmto Sctor Equino;Ordenacin y fomento del Sector Equino
2016;G;7;77;770;770081;Fmto. Reduc. Gases Ef.Inv;Fmto. reduccin de gases de efecto invernadero
2016;G;7;77;770;770082;Selec Genetic. EET ovino;Seleccin gentica para resistencia EET en ovino
2016;G;7;77;770;770083;Subv. inv. moder.innov.;Subvenciones inversiones, moder., innov. comercio
2016;G;7;77;770;770084;LEADER 2007-2013 y siguientes;LEADER 2007-2013 y siguientes
2016;G;7;77;770;770085;Ayudas gripe aviar;Ayudas avicultura gripe aviar
2016;G;7;77;770;770086;Aydas equip infraest tran;Ayudas equipamientos e infraestructuras del transp
2016;G;7;77;770;770087;Subv. intereses sequa;Subvenciones intereses prstamos sequa
2016;G;7;77;770;770088;Convenio cooperativas;Convenio cooperativas
2016;G;7;77;770;770089;Subv. asesor. explot. agr;Subvenciones asesoramiento explotaciones agrarias
2016;G;7;77;770;770090;Subv. cont. cadav. animal;Subve. contenedores recogida cadveres animales
2016;G;7;77;770;770091;Act. mat. planif. hidrul;Actuaciones materia planificacin hidrulica
2016;G;7;77;770;770092;Consol. Regados P. Agua;Consolidacin Regados compromisos Pacto del Agua
2016;G;7;77;770;770094;Conv.restaur. patri.cultu;Convenio CAI restauracin patrimonio cultural
2016;G;7;77;770;770095;Compensacin daos osos;Compensacin explot.gan.daos producidos por osos
2016;G;7;77;770;770096;Apoyo a los prod. tomate;Apoyo a los productores de tomate
2016;G;7;77;770;770097;Fondo Programa FEP;Fondo Programa FEP
2016;G;7;77;770;770098;Fomento estruc. aso.agra.;Fomento estructuras asociativas agrarias
2016;G;7;77;770;770099;Proy. demo Tec. Agraria;Proyectos demostracin Tecnologa Agraria
2016;G;7;77;770;770100;Subv. intereses exp.ganad;Subvenciones intereses explotaciones ganaderas
2016;G;7;77;770;770101;Fomento Prod. R Autctona;Fomento Produccin de Razas Autctonas
2016;G;7;77;770;770102;Fomento Sect. Ovino-Capri;Fomento Sectores Ovino y Caprino
2016;G;7;77;770;770103;Ay. Gest. Subp. Orig Anim;Ayudas a Gestin de Subproductos de Origen Animal
2016;G;7;77;770;770104;Mejora Gest. Medio. D.Por;Mejora Gestin Medioambiental de Deyec. Porcinas
2016;G;7;77;770;770105;Apoyo Gan. Extensiva Mont;Apoyo Ganadera Extensiva de Montaa
2016;G;7;77;770;770106;Ay.  Asoc Prot. Animales;Ayudas a  Asociaciones Protectoras de Animales
2016;G;7;77;770;770107;Apoyo Sector Automocin;Apoyo al Sector de la Automocin
2016;G;7;77;770;770108;Ayudas biodig.purines;Ayudas a expot. ganaderas por biodigestin purines
2016;G;7;77;770;770109;Cancelacin prest. insolv;Cancelacin prstamos por insolvencias
2016;G;7;77;770;770110;Ayuda teatro y danza;Subv. infr.cult.empresas.Ayudas al teatro y  danza
2016;G;7;77;770;770111;Ayudas a la musica;Subv. infr.cult.empresas.Ayudas a la msica
2016;G;7;77;770;770112;Des.Sostenible M.Rural;Desarrollo sostenible del medio rural
2016;G;7;77;770;770113;Convenios Acuaebro;Convenios Acuaebro
2016;G;7;77;770;770114;Prog Des.Rural Sostenible;Programa Desarrollo Rural Sostenible
2016;G;7;77;770;770115;Red Aragonesa D. Rural;Red Aragonesa de Desarrollo Rural
2016;G;7;77;770;770116;Subv. infr. deport. empre;Subv. infr. deport. empresas. Ayudas al deporte
2016;G;7;77;770;770117;Infraestruct. empr. cult.;Infraestructuras para empresas culturales
2016;G;7;77;770;770118;Rehab. Infraest. Rurales;Rehabilitacin Infraestructuras Rurales
2016;G;7;77;770;770119;Ay. prod. integ. guisante;Ayudas a la produccin integrada del guisante
2016;G;7;77;770;770120;P.Comarcal DRS;Planes Comarcales de desarrollo rural sostenible
2016;G;7;77;770;770121;Plan Agroam. Ganad.Exten.;Plan Apoyo Agroambiental Ganadera Extensiva
2016;G;7;77;770;770122;Prom. Medianas Empresas;Promocin de las Medianas Empresas
2016;G;7;77;770;770123;conectividad AP2-NII;Mejora de la conectividad AP2 y la carretera NII
2016;G;7;77;770;770124;Subv. Ac.Fij, E.Insercin;Subvenciones Activos Fijos, Empresas de Insercin
2016;G;7;77;770;770125;Plan Impulso Pymes invers;Plan Impulso para PYMES inversin
2016;G;7;77;770;770126;Plan RENOVE;Plan RENOVE
2016;G;7;77;770;770127;P A. Des Alt. C. Mineras;Plan Aragons Des. Alternativo C Mineras (Empresa)
2016;G;7;77;770;770128;Subvenciones inversin empresas sector ferial;Subvenciones inversin empresas sector ferial
2016;G;7;77;770;770129;Convocatoria Empresas - FITE;Convocatoria Empresas - FITE
2016;G;7;77;770;770130;Daos por desbordamiento rio Ebro;Daos por desbordamiento rio Ebro
2016;G;7;77;770;770131;Creacin de redes y grupos mbito sanitario;Creacin de redes y grupos mbito sanitario
2016;G;7;77;770;770132;Actividades de Transferencia e Innovacin;Actividades de Transferencia e Innovacin
2016;G;7;77;770;770133;Proyectos de Cooperacin;Proyectos de Cooperacin
2016;G;7;77;770;770134;Red Natura 2000 - medida 401 PDR 2014-2020;Red Natura 2000 - medida 401 PDR 2014-2020
2016;G;7;77;770;770135;Subv. intereses a explotaciones agropecuarias;Subv. intereses a explotaciones agropecuarias
2016;G;7;77;770;770999;Fondo de Desarrollo Territorial y Rural;Fondo de Desarrollo Territorial y Rural
2016;G;7;78;780;780001;Subvenciones directas;Subvenciones directas
2016;G;7;78;780;780002;Comunidades Arag del Ext;Ayudas a Comunidades Aragonesas del Exterior
2016;G;7;78;780;780003;Ayudas Proteccin Civil;Ayudas de Proteccin Civil
2016;G;7;78;780;780004;Ayuda Paises Mas Desfav.;Ayudas para Pases ms Desfavorecidos
2016;G;7;78;780;780005;Ayudas Interreg III 00-09;Ayudas Marco I.C.  Interreg III Periodo 2000-2008
2016;G;7;78;780;780006;Plan Vivienda 1998-2001;Plan de Vivienda 1998-2001. Promocin Privada
2016;G;7;78;780;780007;Plan Vivienda 2002-2005;Plan de Vivienda 2002-2005. Promocin Privada
2016;G;7;78;780;780008;Plan Viv.02-05 Ar.Urb.Pri;Plan de Vivienda 2002-2005.reas Urban.Prioritar.
2016;G;7;78;780;780009;Pl.Viv 02-05. Sub. 4% Iva;Plan Vivienda 2002-2005. Subvenciones 4%(Iva)
2016;G;7;78;780;780010;reas Rehabilit.2002-2005;reas de Rehabilitacin Integral 2002-2005
2016;G;7;78;780;780011;Act. Rehab. Ent. Sociales;Actuaciones Rehabilitacin por Entidades Sociales
2016;G;7;78;780;780012;Conv.Rehab.Funcional Viv.;Convenio Rehab. Funcional: Edificios,Viviendas
2016;G;7;78;780;780013;Lesiones Estructurales;Convenio. Lesiones Estructurales de Edificios
2016;G;7;78;780;780014;Plan Vivienda 1996-1999;Plan de Vivienda 1996-1999
2016;G;7;78;780;780015;Plan Vivienda 1998-2001;Plan de Vivienda 1998-2001
2016;G;7;78;780;780016;Plan Vivienda 2002-2005;Plan de Vivienda 2002-2005
2016;G;7;78;780;780017;Mej.Aceite Oliva Ins.Lab;Mejora Producc.Aceite Oliva.Instalac.Laboratorios
2016;G;7;78;780;780018;Apoyo Promocin Genrica;Apoyo Promocin Genrica de Productos Agroaliment.
2016;G;7;78;780;780019;Apoyo Tec. Competitividad;Apoyo Actividades Tcnicas. Mejora Competitividad
2016;G;7;78;780;780020;Apoyo Asociaciones Tc.;Apoyo Asociaciones Tcnicas
2016;G;7;78;780;780021;Apoyo Red Desarrollo Rur.;Apoyo a la Red de Desarrollo Rural
2016;G;7;78;780;780022;Subv. Ind Com y Turismo;Subv. Varias reas Industria, Comercio y Turismo
2016;G;7;78;780;780023;Subv.Funcion.Serv.Paed;Subv.funcionamiento PAED, con atencin Comarca
2016;G;7;78;780;780024;Seg.Ind.Y R.Electr.Antig.;Promoc.Segur. Ind.Y Renovac.Instalac.Elect.Antig.
2016;G;7;78;780;780025;Acc.Innov.Y Mejora Comp.;Subv. Acciones Innovadoras y Mejora Competitividad
2016;G;7;78;780;780026;Fom.uso ef.energi y renov;Fom uso eficiente de la energia y energas renovab
2016;G;7;78;780;780027;Apoyo a Ent Inver.Minera;Apoyo a Entidades para Inversiones en Minera
2016;G;7;78;780;780028;Subv.Inver Asoc.Artesania;Subv. Inversin Asociaciones Artesana
2016;G;7;78;780;780029;Subv.Inver Comercio Asoc.;Subv.Inversin Comercio Asociaciones
2016;G;7;78;780;780030;Subv.Inver Inst.Feriales;Subv. para Inversin de Instituciones Feriales
2016;G;7;78;780;780031;Modern.y mejora Cal.Turs;Plan de Modernizacin y mejora Calidad Turstica
2016;G;7;78;780;780032;Hospital San Juan de Dios;Hospital San Juan de Dios
2016;G;7;78;780;780033;Promocin del Consumo;Promocin del Consumo
2016;G;7;78;780;780034;Prev.Asis y Reins.Drogas;Prev. Asistencia y reinsercin Drogodependencias
2016;G;7;78;780;780035;Acciones Sdad Informacin;Acciones Sociedad de la Informacin
2016;G;7;78;780;780036;Subv.a Asoc.Culturales;Subvenciones a Asociaciones Culturales
2016;G;7;78;780;780037;Archivos,Museos Priv.Sist;Archivos y Museos Privados Sistemas
2016;G;7;78;780;780038;Prom.Mov. Juv. RAAJ;Promocin movilidad juvenil en RAAJ
2016;G;7;78;780;780039;Plan Rest. Patrimonio;Plan Restauracin del Patrimonio Mueble e Inmueble
2016;G;7;78;780;780040;Convenio Stadium Biatlon;Convenio Stadium Biatlon
2016;G;7;78;780;780041;Convenio Feder.Arag.Tenis;Conv.Feder.Arag.Tenis.Cubrim.Pistas
2016;G;7;78;780;780042;G.P.Gob.Aragn Atletismo;Gran Premio Gobierno de Aragn de Atletismo
2016;G;7;78;780;780043;II Plan Refugios Montaa;II Plan de Refugios de montaa de Aragn
2016;G;7;78;780;780044;Plan Inst.Dep.Inters Fed;Plan de Instalaciones Deport.Inters Federativo
2016;G;7;78;780;780045;Fto.Invers.Ambientales;Fomento de Inversiones Ambientales
2016;G;7;78;780;780046;Sub.Decreto 228/2004 ESIL;Cons.Mejora y Calid M.Ambiental
2016;G;7;78;780;780047;D 228/04 ESIL Mn Y Ds;D.228/2004 ESIL. Medio Natural. y Dllo. Sostenible
2016;G;7;78;780;780048;Invers Asoc. Ganaderas;Fomento Inver.Medioamb.Asociaciones Ganaderas
2016;G;7;78;780;780049;Inver. Medioambientales;Fomento Inver. Medioambientales a Asociaciones
2016;G;7;78;780;780050;Fmto. Inv. mej.gest.amb.;Fomento de Inversiones mejora Gestin Ambiental
2016;G;7;78;780;780051;Ayudas en Infr. a Asoc.;Ayudas en Infraestructuras a Asociaciones
2016;G;7;78;780;780052;Pytos.Juventud,Aso.y Ent.;Proyectos de Juventud, de Asociaciones y Entidades
2016;G;7;78;780;780053;Subv. Promoc.Dllo Econm;Subvenciones para Promocin y Desarrollo Econmico
2016;G;7;78;780;780054;Programas Europeos;Programas Europeos
2016;G;7;78;780;780055;Estruc.Form. Agentes.Soc.;Estructuras Formativas Agentes Sociales
2016;G;7;78;780;780056;Prog.Apoyo Equip.Atenc.Pr;Programa apoyo Equipos Atencin Primaria
2016;G;7;78;780;780057;Invers. Ctros Serv.Soc.;Inversiones en Centros de Servicios Sociales
2016;G;7;78;780;780058;Formacin Tcnicos Espec.;Formacin de Tcnicos Especialistas
2016;G;7;78;780;780059;Vertebr. territ. y social;Act.Coop. especfica vertebr. territorial y social
2016;G;7;78;780;780060;Fondo Supresin  Barreras;Fondo para supresin de barreras arquitectnicas
2016;G;7;78;780;780061;Implant. tecnolog. hidrg;Apoyo implantacin nuevas tecnologas - Hidrgeno
2016;G;7;78;780;780062;C. Tecn. Jaca y Benasque;Centros de Tecnificacin de Jaca y Benasque
2016;G;7;78;780;780063;Prog.Igual.Oportun.M/H;Programas Igualdad de Oportunidades Mujeres/Hombre
2016;G;7;78;780;780064;Plan 06-08 Ces.Viv.Alquil;Plan Vivienda 2006-2008 Cesin Vivienda Alquiler
2016;G;7;78;780;780065;Plan 06-08 Renta Alquiler;Plan Vivienda 2006-2008 Renta de Alquiler
2016;G;7;78;780;780066;reas Plan 06-08 Reh.Viv.;reas Rehabilitacin Plan 2006-2008 Rehab.Vivienda
2016;G;7;78;780;780067;Plan 06-08 Rehab. Viviend;Plan Vivienda 2006-2008 Rehabilitacin Viviendas
2016;G;7;78;780;780068;Plan 06-08 Rehab. Edif.;Plan Vivienda 2006-2008 Rehabilitacin  Edificios
2016;G;7;78;780;780069;reas Plan 06-08 Reh.Edif;reas Rehabilitacin Plan 2006-2008 Reh.Edificios
2016;G;7;78;780;780070;Subv. de restaur. HABITAT;Subvenciones de restauracin HABITAT
2016;G;7;78;780;780071;Plan 06-09 Viv. Construid;Plan Vivienda 2006-2009  Vivienda Construida
2016;G;7;78;780;780072;Dllo Soc-Econ.zonas ENP's;Dllo socioeconmico zonas de influencia de ENP's
2016;G;7;78;780;780074;Hnos.Franc.C.B. CS.Lorenz;Hnos. Franciscanos C.Blanca constr. Casa S.Lorenzo
2016;G;7;78;780;780075;F. ADEMA constr.Ctro da;Fund. ADEMA constr. Ctro de da pers. escler.mlt.
2016;G;7;78;780;780076;Jaca 2014;Jaca 2014
2016;G;7;78;780;780077;Rep.Daos Viv.Desb.Ebro;Reparacin  de daos en viv. por desbord. ro Ebro
2016;G;7;78;780;780078;Fundacin Beulas;Fundacin Beulas
2016;G;7;78;780;780079;Subv. rea Inf. P.Nac.Ord;Subv. rea Inf. socioecon. Parque Nacional Ordesa
2016;G;7;78;780;780080;Plan vivienda 98-01 Alqu.;Plan de vivienda 1998-2001. Alquiler
2016;G;7;78;780;780081;Plan vivienda 02-05 Alqu.;Plan de vivienda 2002-2005. Alquiler
2016;G;7;78;780;780082;Conv. red casas canguro;Convenio para creacin de red de casas canguro
2016;G;7;78;780;780083;RU-Reh.Unif.aislada 06-09;RU-Rehabilitacin unifamiliar aislada Plan 06-09
2016;G;7;78;780;780084;RE-Reh.estr/fuc ais.06-09;RE-Rehab. estruc/funcional edificio aislada. 06-09
2016;G;7;78;780;780085;REVA-Reh ed. vta/alq 6-09;REVA-Rehab edificios venta/alquiler aislada. 06-09
2016;G;7;78;780;780086;RV-Reh hab. vda ais 06-09;RV-Rehab habitabilidad vivienda aislada. 06-09
2016;G;7;78;780;780087;Trans. Errad.Violenc.Gn.;Tranf. progr. prev. y erradic. violencia gnero
2016;G;7;78;780;780088;Rehab.Goya.Ctro Arag.Barc;Rehab.Teatro Goya.Ctro Aragons Barcelona
2016;G;7;78;780;780089;Fmto. Reduc. Gases Ef.Inv;Fmto. reduccin de gases de efecto invernadero
2016;G;7;78;780;780090;Ampl. Ctros atenc.depend.;Ampl. y reforma centros atencin a la dependencia
2016;G;7;78;780;780091;Transferencia ADUNARE;Transferencia de Capital ADUNARE Ctro da Torrero
2016;G;7;78;780;780092;Programas de prevencin;Programas de prevencin
2016;G;7;78;780;780093;T.Ag.Arag. Invest. y Dllo;Transf. Fund. Agencia Arag. para Investig. y Dllo
2016;G;7;78;780;780094;Ay. moderniz. industrial;Ay. moderniz. industrial, mej. calidad y difusin
2016;G;7;78;780;780095;Prest. Econom. Svcios Soc;Prestaciones Econmicas de Servicios Sociales
2016;G;7;78;780;780096;Daos Viviendas Tormentas;Daos en viviendas por tormentas
2016;G;7;78;780;780097;Fundacin Goya;Fundacin Goya
2016;G;7;78;780;780098;Ayudas infr casas canguro;Ayudas en infraestructuras a casas canguro
2016;G;7;78;780;780099;Fomento part. ciudadana;Fomento de la participacin ciudadana
2016;G;7;78;780;780100;Subv. mat. institucional;Subvenciones en materia institucional
2016;G;7;78;780;780101;Estruct.Form CREA;Estructuras Formativas CREA
2016;G;7;78;780;780102;Estruct.Form CEPYME;Estructuras Formativas CEPYME
2016;G;7;78;780;780103;Estruct.Form UGT;Estructuras Formativas UGT
2016;G;7;78;780;780104;Estruct.Form CCOO;Estructuras Formativas CCOO
2016;G;7;78;780;780105;Inf. tcn. precios y traz;Inf. Tcn. precios y trazabilidad de prod. agroali
2016;G;7;78;780;780106;Act. mat. prev. Ries.y RL;Actuaciones prevencin de riesgos y rel. laborales
2016;G;7;78;780;780107;Plan Vivienda 2005 -2008;Plan Vivienda 2005 -2008. reas Rehab. Prioritaria
2016;G;7;78;780;780108;Convenio Feria Zgz.;Convenio Feria Zaragoza, Vivienda Solar.
2016;G;7;78;780;780116;Conv. ONCE Perro Gua;Convenio con la Fundacin ONCE del Perro Gua
2016;G;7;78;780;780117;Plan Rec.Quebrantahuesos;Plan de Recuperacin del Quebrantahuesos
2016;G;7;78;780;780118;Oficinas Inform. Vivienda;Oficinas de Informacin de Vivienda
2016;G;7;78;780;780119;Convenio Fed.Arag. Caza;Convenio Federacin Aragonesa de Caza
2016;G;7;78;780;780120;P.vivienda 2009-2012.Chab;P.vivienda 2009-2012.Ayuda erradicacin chabolismo
2016;G;7;78;780;780121;P.vivienda 2009-2012.Inqu;Plan vivienda 2009-2012.Ayudas a los inquilinos
2016;G;7;78;780;780122;Acuerdo tran. valle Astn;Acuerdo transaccional valle de Astn
2016;G;7;78;780;780123;Fom.inv.parq.cient.tecnol;Fomento invers. parques cientficos y tecnolgicos
2016;G;7;78;780;780124;Acred. comp. prof. sanita;Acred competencia profesional de prof. sanitarios
